time,.x,.y,.z
2025/07/05/17:47:27.177088,-57.32909389922666,-17.23829999993498,0.0
2025/07/05/17:47:27.256843,-57.340426000164285,-17.23829999993498,0.0
2025/07/05/17:47:27.357095,-57.36309020042914,-17.24939999996611,0.0
2025/07/05/17:47:27.536980,-57.38575439908361,-17.260499999997236,0.0
2025/07/05/17:47:27.640155,-57.39708650002123,-17.271599999929776,0.0
2025/07/05/17:47:27.721737,-57.408418599348465,-17.282699999960904,0.0
2025/07/05/17:47:27.818007,-57.41975070028609,-17.282699999960904,0.0
2025/07/05/17:47:27.937186,-57.43108279961332,-17.304899999924572,0.0
2025/07/05/17:47:28.040214,-57.44241490055094,-17.3159999999557,0.0
2025/07/05/17:47:28.136245,-57.45374699987818,-17.327099999986828,0.0
2025/07/05/17:47:28.236176,-57.46507909920541,-17.338199999919368,0.0
2025/07/05/17:47:28.337036,-57.47641120014303,-17.338199999919368,0.0
2025/07/05/17:47:28.499949,-57.49907540040789,-17.360399999981624,0.0
2025/07/05/17:47:28.617785,-57.51040749973512,-17.371499999914164,0.0
2025/07/05/17:47:28.697221,-57.52173959906236,-17.382599999945292,0.0
2025/07/05/17:47:28.779702,-57.53307169999998,-17.382599999945292,0.0
2025/07/05/17:47:28.856998,-57.53307169999998,-17.39369999997642,0.0
2025/07/05/17:47:28.977896,-57.555735900264835,-17.40479999990896,0.0
2025/07/05/17:47:29.057343,-57.555735900264835,-17.40479999990896,0.0
2025/07/05/17:47:29.157208,-57.56706799959207,-17.415899999940088,0.0
2025/07/05/17:47:29.257895,-57.57840010052969,-17.415899999940088,0.0
2025/07/05/17:47:29.357436,-57.589732199856925,-17.426999999971216,0.0
2025/07/05/17:47:29.518334,-57.61239640012178,-17.438099999903756,0.0
2025/07/05/17:47:29.637531,-57.623728499449015,-17.449199999934883,0.0
2025/07/05/17:47:29.737395,-57.63506060038664,-17.449199999934883,0.0
2025/07/05/17:47:29.820898,-57.63506060038664,-17.46029999996601,0.0
2025/07/05/17:47:29.919507,-57.64639269971387,-17.47139999999714,0.0
2025/07/05/17:47:30.020744,-57.65772480065149,-17.48249999992968,0.0
2025/07/05/17:47:30.097926,-57.66905689997873,-17.493599999960807,0.0
2025/07/05/17:47:30.176842,-57.68038899930596,-17.504699999991935,0.0
2025/07/05/17:47:30.257256,-57.69172110024358,-17.504699999991935,0.0
2025/07/05/17:47:30.357913,-57.70305319957082,-17.515799999924475,0.0
2025/07/05/17:47:30.537393,-57.71438530050844,-17.53799999998673,0.0
2025/07/05/17:47:30.639006,-57.72571739983567,-17.54909999991927,0.0
2025/07/05/17:47:30.718235,-57.73704949916291,-17.5601999999504,0.0
2025/07/05/17:47:30.819242,-57.74838160010053,-17.571299999981527,0.0
2025/07/05/17:47:30.896409,-57.75971369942776,-17.582399999914067,0.0
2025/07/05/17:47:30.997577,-57.75971369942776,-17.582399999914067,0.0
2025/07/05/17:47:31.076700,-57.771045800365386,-17.593499999945195,0.0
2025/07/05/17:47:31.179373,-57.78237789969262,-17.593499999945195,0.0
2025/07/05/17:47:31.257146,-57.79371000063024,-17.604599999976323,0.0
2025/07/05/17:47:31.356161,-57.79371000063024,-17.615699999908863,0.0
2025/07/05/17:47:31.518207,-57.81637419928471,-17.62679999993999,0.0
2025/07/05/17:47:31.620302,-57.81637419928471,-17.63789999997112,0.0
2025/07/05/17:47:31.721200,-57.82770630022233,-17.63789999997112,0.0
2025/07/05/17:47:31.820669,-57.82770630022233,-17.64899999990366,0.0
2025/07/05/17:47:31.918960,-57.839038399549565,-17.64899999990366,0.0
2025/07/05/17:47:32.017973,-57.839038399549565,-17.64899999990366,0.0
2025/07/05/17:47:32.096961,-57.85037050048719,-17.660099999934786,0.0
2025/07/05/17:47:32.177249,-57.85037050048719,-17.671199999965914,0.0
2025/07/05/17:47:32.256511,-57.85037050048719,-17.671199999965914,0.0
2025/07/05/17:47:32.356745,-57.86170259981442,-17.693399999929582,0.0
2025/07/05/17:47:32.558399,-57.86170259981442,-17.715599999991838,0.0
2025/07/05/17:47:32.636321,-57.86170259981442,-17.715599999991838,0.0
2025/07/05/17:47:32.737512,-57.873034699141655,-17.726699999924378,0.0
2025/07/05/17:47:32.837333,-57.873034699141655,-17.737799999955506,0.0
2025/07/05/17:47:32.935596,-57.88436680007928,-17.748899999986634,0.0
2025/07/05/17:47:33.056790,-57.88436680007928,-17.759999999919174,0.0
2025/07/05/17:47:33.157407,-57.89569889940651,-17.7710999999503,0.0
2025/07/05/17:47:33.258130,-57.89569889940651,-17.78219999998143,0.0
2025/07/05/17:47:33.357458,-57.89569889940651,-17.79329999991397,0.0
2025/07/05/17:47:33.537332,-57.90703100034413,-17.804399999945097,0.0
2025/07/05/17:47:33.636154,-57.91836309967137,-17.815499999976225,0.0
2025/07/05/17:47:33.737265,-57.91836309967137,-17.826599999908765,0.0
2025/07/05/17:47:33.839926,-57.92969520060899,-17.837699999939893,0.0
2025/07/05/17:47:33.956995,-57.92969520060899,-17.837699999939893,0.0
2025/07/05/17:47:34.058025,-57.92969520060899,-17.84879999997102,0.0
2025/07/05/17:47:34.157757,-57.94102729993622,-17.85989999990356,0.0
2025/07/05/17:47:34.235865,-57.94102729993622,-17.85989999990356,0.0
2025/07/05/17:47:34.336635,-57.94102729993622,-17.87099999993469,0.0
2025/07/05/17:47:34.515806,-57.95235939926346,-17.893199999996945,0.0
2025/07/05/17:47:34.597137,-57.95235939926346,-17.904299999929485,0.0
2025/07/05/17:47:34.675788,-57.94102729993622,-17.915399999960613,0.0
2025/07/05/17:47:34.755900,-57.94102729993622,-17.92649999999174,0.0
2025/07/05/17:47:34.855930,-57.94102729993622,-17.93759999992428,0.0
2025/07/05/17:47:34.975777,-57.94102729993622,-17.959799999986537,0.0
2025/07/05/17:47:35.056155,-57.94102729993622,-17.970899999919077,0.0
2025/07/05/17:47:35.156332,-57.94102729993622,-17.981999999950204,0.0
2025/07/05/17:47:35.259264,-57.94102729993622,-17.993099999981332,0.0
2025/07/05/17:47:35.357015,-57.94102729993622,-18.004199999913872,0.0
2025/07/05/17:47:35.536520,-57.95235939926346,-18.026399999976128,0.0
2025/07/05/17:47:35.636423,-57.95235939926346,-18.03749999990867,0.0
2025/07/05/17:47:35.737066,-57.95235939926346,-18.048599999939796,0.0
2025/07/05/17:47:35.836586,-57.95235939926346,-18.059699999970924,0.0
2025/07/05/17:47:35.937620,-57.95235939926346,-18.070799999903464,0.0
2025/07/05/17:47:36.057398,-57.95235939926346,-18.081899999934592,0.0
2025/07/05/17:47:36.156765,-57.96369150020108,-18.09299999996572,0.0
2025/07/05/17:47:36.255283,-57.97502359952831,-18.104099999996848,0.0
2025/07/05/17:47:36.355537,-57.986355700465936,-18.126299999960516,0.0
2025/07/05/17:47:36.497185,-57.986355700465936,-18.148499999924184,0.0
2025/07/05/17:47:36.622065,-57.986355700465936,-18.17069999998644,0.0
2025/07/05/17:47:36.697524,-57.99768779979317,-18.18179999991898,0.0
2025/07/05/17:47:36.799415,-57.99768779979317,-18.192899999950107,0.0
2025/07/05/17:47:36.897066,-57.99768779979317,-18.203999999981235,0.0
2025/07/05/17:47:36.997983,-57.99768779979317,-18.215099999913775,0.0
2025/07/05/17:47:37.077315,-57.99768779979317,-18.226199999944903,0.0
2025/07/05/17:47:37.177709,-57.99768779979317,-18.23729999997603,0.0
2025/07/05/17:47:37.256826,-57.99768779979317,-18.24839999990857,0.0
2025/07/05/17:47:37.359123,-57.99768779979317,-18.2594999999397,0.0
2025/07/05/17:47:37.556325,-58.0090198991204,-18.292799999934495,0.0
2025/07/05/17:47:37.659060,-58.0090198991204,-18.303899999965623,0.0
2025/07/05/17:47:37.736660,-58.020352000058026,-18.303899999965623,0.0
2025/07/05/17:47:37.819505,-58.020352000058026,-18.31499999999675,0.0
