time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.rssi,.channels
2025/07/05/17:47:11.356442,8950,1751712431,361147008,,255,()
2025/07/05/17:47:11.576844,8951,1751712431,580147008,,255,()
2025/07/05/17:47:11.656560,8952,1751712431,661147008,,255,()
2025/07/05/17:47:11.736166,8953,1751712431,741147008,,255,()
2025/07/05/17:47:11.839543,8954,1751712431,844147008,,255,()
2025/07/05/17:47:11.936190,8955,1751712431,941147008,,255,()
2025/07/05/17:47:12.039352,8956,1751712432,44147008,,255,()
2025/07/05/17:47:12.136376,8957,1751712432,141147008,,255,()
2025/07/05/17:47:12.239808,8958,1751712432,243147008,,255,()
2025/07/05/17:47:12.318309,8959,1751712432,321147008,,255,()
2025/07/05/17:47:12.439558,8960,1751712432,444147008,,255,()
2025/07/05/17:47:12.597986,8961,1751712432,602147008,,255,()
2025/07/05/17:47:12.657285,8962,1751712432,661147008,,255,()
2025/07/05/17:47:12.777566,8963,1751712432,780147008,,255,()
2025/07/05/17:47:12.856346,8964,1751712432,861147008,,255,()
2025/07/05/17:47:12.976635,8965,1751712432,980147008,,255,()
2025/07/05/17:47:13.077163,8966,1751712433,80147008,,255,()
2025/07/05/17:47:13.156384,8967,1751712433,161147008,,255,()
2025/07/05/17:47:13.256488,8968,1751712433,260147008,,255,()
2025/07/05/17:47:13.397827,8969,1751712433,401147008,,255,()
2025/07/05/17:47:13.535901,8970,1751712433,540147008,,255,()
2025/07/05/17:47:13.617501,8971,1751712433,622147008,,255,()
2025/07/05/17:47:13.696980,8972,1751712433,702147008,,255,()
2025/07/05/17:47:13.797982,8973,1751712433,801147008,,255,()
2025/07/05/17:47:13.856574,8974,1751712433,861147008,,255,()
2025/07/05/17:47:13.997743,8975,1751712434,1147008,,255,()
2025/07/05/17:47:14.076870,8976,1751712434,81147008,,255,()
2025/07/05/17:47:14.156501,8977,1751712434,161147008,,255,()
2025/07/05/17:47:14.276611,8978,1751712434,280147008,,255,()
2025/07/05/17:47:14.357044,8979,1751712434,360147008,,255,()
2025/07/05/17:47:14.517228,8980,1751712434,522147008,,255,()
2025/07/05/17:47:14.617806,8981,1751712434,622147008,,255,()
2025/07/05/17:47:14.696917,8982,1751712434,702147008,,255,()
2025/07/05/17:47:14.776492,8983,1751712434,781147008,,255,()
2025/07/05/17:47:14.856054,8984,1751712434,861147008,,255,()
2025/07/05/17:47:14.997755,8985,1751712435,2147008,,255,()
2025/07/05/17:47:15.097387,8986,1751712435,101147008,,255,()
2025/07/05/17:47:15.176343,8987,1751712435,181147008,,255,()
2025/07/05/17:47:15.256722,8988,1751712435,261147008,,255,()
2025/07/05/17:47:15.376774,8989,1751712435,380147008,,255,()
2025/07/05/17:47:15.556365,8990,1751712435,561147008,,255,()
2025/07/05/17:47:15.676909,8991,1751712435,680147008,,255,()
2025/07/05/17:47:15.776948,8992,1751712435,781147008,,255,()
2025/07/05/17:47:15.856621,8993,1751712435,860147008,,255,()
2025/07/05/17:47:15.977208,8994,1751712435,980147008,,255,()
2025/07/05/17:47:16.076780,8995,1751712436,80147008,,255,()
2025/07/05/17:47:16.156487,8996,1751712436,161147008,,255,()
2025/07/05/17:47:16.276611,8997,1751712436,280147008,,255,()
2025/07/05/17:47:16.397177,8998,1751712436,402147008,,255,()
2025/07/05/17:47:16.556185,8999,1751712436,560147008,,255,()
2025/07/05/17:47:16.636239,9000,1751712436,641147008,,255,()
2025/07/05/17:47:16.735978,9001,1751712436,741147008,,255,()
2025/07/05/17:47:16.856039,9002,1751712436,860147008,,255,()
2025/07/05/17:47:16.977255,9003,1751712436,981147008,,255,()
2025/07/05/17:47:17.056283,9004,1751712437,60147008,,255,()
2025/07/05/17:47:17.156137,9005,1751712437,160147008,,255,()
2025/07/05/17:47:17.256110,9006,1751712437,261147008,,255,()
2025/07/05/17:47:17.335923,9007,1751712437,341147008,,255,()
2025/07/05/17:47:17.517645,9008,1751712437,521147008,,255,()
2025/07/05/17:47:17.597470,9009,1751712437,601147008,,255,()
2025/07/05/17:47:17.677424,9010,1751712437,681147008,,255,()
2025/07/05/17:47:17.756124,9011,1751712437,761147008,,255,()
2025/07/05/17:47:17.856379,9012,1751712437,860147008,,255,()
2025/07/05/17:47:17.997970,9013,1751712438,1147008,,255,()
2025/07/05/17:47:18.056115,9014,1751712438,60147008,,255,()
2025/07/05/17:47:18.177416,9015,1751712438,180147008,,255,()
2025/07/05/17:47:18.256383,9016,1751712438,261147008,,255,()
2025/07/05/17:47:18.356127,9017,1751712438,361147008,,255,()
2025/07/05/17:47:18.497866,9018,1751712438,502147008,,255,()
2025/07/05/17:47:18.639430,9019,1751712438,644147008,,255,()
2025/07/05/17:47:18.736230,9020,1751712438,741147008,,255,()
2025/07/05/17:47:18.839054,9021,1751712438,843147008,,255,()
2025/07/05/17:47:18.936062,9022,1751712438,941147008,,255,()
2025/07/05/17:47:19.039194,9023,1751712439,43147008,,255,()
2025/07/05/17:47:19.155439,9024,1751712439,160147008,,255,()
2025/07/05/17:47:19.235840,9025,1751712439,241147008,,255,()
2025/07/05/17:47:19.336420,9026,1751712439,341147008,,255,()
2025/07/05/17:47:19.517073,9027,1751712439,521147008,,255,()
2025/07/05/17:47:19.617271,9028,1751712439,622147008,,255,()
2025/07/05/17:47:19.696884,9029,1751712439,702147008,,255,()
2025/07/05/17:47:19.797472,9030,1751712439,802147008,,255,()
2025/07/05/17:47:19.876667,9031,1751712439,881147008,,255,()
2025/07/05/17:47:19.976812,9032,1751712439,981147008,,255,()
2025/07/05/17:47:20.056051,9033,1751712440,60147008,,255,()
2025/07/05/17:47:20.176323,9034,1751712440,180147008,,255,()
2025/07/05/17:47:20.256137,9035,1751712440,261147008,,255,()
2025/07/05/17:47:20.356106,9036,1751712440,361147008,,255,()
2025/07/05/17:47:20.535807,9037,1751712440,540147008,,255,()
2025/07/05/17:47:20.639371,9038,1751712440,643147008,,255,()
2025/07/05/17:47:20.755782,9039,1751712440,760147008,,255,()
2025/07/05/17:47:20.839080,9040,1751712440,843147008,,255,()
2025/07/05/17:47:20.935397,9041,1751712440,940147008,,255,()
2025/07/05/17:47:21.039256,9042,1751712441,44147008,,255,()
2025/07/05/17:47:21.117918,9043,1751712441,121147008,,255,()
2025/07/05/17:47:21.240604,9044,1751712441,243147008,,255,()
2025/07/05/17:47:21.317261,9045,1751712441,321147008,,255,()
2025/07/05/17:47:21.497850,9046,1751712441,501147008,,255,()
2025/07/05/17:47:21.597889,9047,1751712441,602147008,,255,()
2025/07/05/17:47:21.677128,9048,1751712441,682147008,,255,()
2025/07/05/17:47:21.797848,9049,1751712441,802147008,,255,()
2025/07/05/17:47:21.856076,9050,1751712441,861147008,,255,()
2025/07/05/17:47:21.976757,9051,1751712441,980147008,,255,()
2025/07/05/17:47:22.075732,9052,1751712442,80147008,,255,()
2025/07/05/17:47:22.156169,9053,1751712442,161147008,,255,()
2025/07/05/17:47:22.239158,9054,1751712442,243147008,,255,()
2025/07/05/17:47:22.318613,9055,1751712442,321147008,,255,()
2025/07/05/17:47:22.497592,9056,1751712442,502147008,,255,()
2025/07/05/17:47:22.598111,9057,1751712442,602147008,,255,()
2025/07/05/17:47:22.697096,9058,1751712442,701147008,,255,()
2025/07/05/17:47:22.797001,9059,1751712442,801147008,,255,()
2025/07/05/17:47:22.856007,9060,1751712442,861147008,,255,()
2025/07/05/17:47:22.997210,9061,1751712443,1147008,,255,()
2025/07/05/17:47:23.096863,9062,1751712443,101147008,,255,()
2025/07/05/17:47:23.176765,9063,1751712443,181147008,,255,()
2025/07/05/17:47:23.255981,9064,1751712443,261147008,,255,()
2025/07/05/17:47:23.356317,9065,1751712443,360147008,,255,()
2025/07/05/17:47:23.536005,9066,1751712443,540147008,,255,()
2025/07/05/17:47:23.617832,9067,1751712443,622147008,,255,()
2025/07/05/17:47:23.696844,9068,1751712443,702147008,,255,()
2025/07/05/17:47:23.798183,9069,1751712443,802147008,,255,()
2025/07/05/17:47:23.876015,9070,1751712443,881147008,,255,()
2025/07/05/17:47:23.997995,9071,1751712444,2147008,,255,()
2025/07/05/17:47:24.056015,9072,1751712444,61147008,,255,()
2025/07/05/17:47:24.175848,9073,1751712444,180147008,,255,()
2025/07/05/17:47:24.256173,9074,1751712444,260147008,,255,()
2025/07/05/17:47:24.356053,9075,1751712444,361147008,,255,()
2025/07/05/17:47:24.558071,9076,1751712444,560147008,,255,()
2025/07/05/17:47:24.638882,9077,1751712444,644147008,,255,()
2025/07/05/17:47:24.736158,9078,1751712444,741147008,,255,()
2025/07/05/17:47:24.839186,9079,1751712444,843147008,,255,()
2025/07/05/17:47:24.955864,9080,1751712444,960147008,,255,()
2025/07/05/17:47:25.039589,9081,1751712445,43147008,,255,()
2025/07/05/17:47:25.157276,9082,1751712445,160147008,,255,()
2025/07/05/17:47:25.239499,9083,1751712445,244147008,,255,()
2025/07/05/17:47:25.336135,9084,1751712445,341147008,,255,()
2025/07/05/17:47:25.497703,9085,1751712445,502147008,,255,()
2025/07/05/17:47:25.597725,9086,1751712445,602147008,,255,()
2025/07/05/17:47:25.696429,9087,1751712445,701147008,,255,()
2025/07/05/17:47:25.797271,9088,1751712445,801147008,,255,()
2025/07/05/17:47:25.855988,9089,1751712445,861147008,,255,()
2025/07/05/17:47:25.998071,9090,1751712446,2147008,,255,()
2025/07/05/17:47:26.055966,9091,1751712446,60147008,,255,()
2025/07/05/17:47:26.156027,9092,1751712446,161147008,,255,()
2025/07/05/17:47:26.276231,9093,1751712446,280147008,,255,()
2025/07/05/17:47:26.356351,9094,1751712446,361147008,,255,()
2025/07/05/17:47:26.536133,9095,1751712446,540147008,,255,()
2025/07/05/17:47:26.617346,9096,1751712446,622147008,,255,()
2025/07/05/17:47:26.696922,9097,1751712446,702147008,,255,()
2025/07/05/17:47:26.797672,9098,1751712446,802147008,,255,()
2025/07/05/17:47:26.875757,9099,1751712446,880147008,,255,()
2025/07/05/17:47:26.997312,9100,1751712447,2147008,,255,()
2025/07/05/17:47:27.097222,9101,1751712447,101147008,,255,()
2025/07/05/17:47:27.176111,9102,1751712447,181147008,,255,()
2025/07/05/17:47:27.256103,9103,1751712447,261147008,,255,()
2025/07/05/17:47:27.356056,9104,1751712447,361147008,,255,()
2025/07/05/17:47:27.557190,9105,1751712447,560147008,,255,()
2025/07/05/17:47:27.639460,9106,1751712447,644147008,,255,()
2025/07/05/17:47:27.718028,9107,1751712447,721147008,,255,()
2025/07/05/17:47:27.839372,9108,1751712447,843147008,,255,()
2025/07/05/17:47:27.936274,9109,1751712447,940147008,,255,()
2025/07/05/17:47:28.038709,9110,1751712448,44147008,,255,()
2025/07/05/17:47:28.157227,9111,1751712448,160147008,,255,()
2025/07/05/17:47:28.255700,9112,1751712448,260147008,,255,()
2025/07/05/17:47:28.356051,9113,1751712448,360147008,,255,()
2025/07/05/17:47:28.516944,9114,1751712448,521147008,,255,()
2025/07/05/17:47:28.616751,9115,1751712448,622147008,,255,()
2025/07/05/17:47:28.696486,9116,1751712448,702147008,,255,()
2025/07/05/17:47:28.797118,9117,1751712448,802147008,,255,()
2025/07/05/17:47:28.855669,9118,1751712448,861147008,,255,()
2025/07/05/17:47:28.997655,9119,1751712449,2147008,,255,()
2025/07/05/17:47:29.055980,9120,1751712449,61147008,,255,()
2025/07/05/17:47:29.156080,9121,1751712449,161147008,,255,()
2025/07/05/17:47:29.276756,9122,1751712449,280147008,,255,()
2025/07/05/17:47:29.356098,9123,1751712449,360147008,,255,()
2025/07/05/17:47:29.535490,9124,1751712449,540147008,,255,()
2025/07/05/17:47:29.655829,9125,1751712449,660147008,,255,()
2025/07/05/17:47:29.736035,9126,1751712449,741147008,,255,()
2025/07/05/17:47:29.819380,9127,1751712449,824147008,,255,()
2025/07/05/17:47:29.935697,9128,1751712449,940147008,,255,()
2025/07/05/17:47:30.020135,9129,1751712450,24147008,,255,()
2025/07/05/17:47:30.097054,9130,1751712450,102147008,,255,()
2025/07/05/17:47:30.197211,9131,1751712450,202147008,,255,()
2025/07/05/17:47:30.255856,9132,1751712450,260147008,,255,()
2025/07/05/17:47:30.355814,9133,1751712450,361147008,,255,()
2025/07/05/17:47:30.536452,9134,1751712450,541147008,,255,()
2025/07/05/17:47:30.638056,9135,1751712450,644147008,,255,()
2025/07/05/17:47:30.716872,9136,1751712450,721147008,,255,()
2025/07/05/17:47:30.818893,9137,1751712450,824147008,,255,()
2025/07/05/17:47:30.896107,9138,1751712450,902147008,,255,()
2025/07/05/17:47:30.997020,9139,1751712451,2147008,,255,()
2025/07/05/17:47:31.096557,9140,1751712451,101147008,,255,()
2025/07/05/17:47:31.196786,9141,1751712451,202147008,,255,()
2025/07/05/17:47:31.256024,9142,1751712451,260147008,,255,()
2025/07/05/17:47:31.396693,9143,1751712451,402147008,,255,()
2025/07/05/17:47:31.516483,9144,1751712451,522147008,,255,()
2025/07/05/17:47:31.619700,9145,1751712451,624147008,,255,()
2025/07/05/17:47:31.717581,9146,1751712451,721147008,,255,()
2025/07/05/17:47:31.819405,9147,1751712451,824147008,,255,()
2025/07/05/17:47:31.917154,9148,1751712451,921147008,,255,()
2025/07/05/17:47:32.016937,9149,1751712452,22147008,,255,()
2025/07/05/17:47:32.096901,9150,1751712452,102147008,,255,()
2025/07/05/17:47:32.197529,9151,1751712452,202147008,,255,()
2025/07/05/17:47:32.275791,9152,1751712452,280147008,,255,()
2025/07/05/17:47:32.356087,9153,1751712452,360147008,,255,()
2025/07/05/17:47:32.575477,9154,1751712452,580147008,,255,()
2025/07/05/17:47:32.655443,9155,1751712452,660147008,,255,()
2025/07/05/17:47:32.755664,9156,1751712452,760147008,,255,()
2025/07/05/17:47:32.835752,9157,1751712452,840147008,,255,()
2025/07/05/17:47:32.934982,9158,1751712452,941147008,,255,()
2025/07/05/17:47:33.055566,9159,1751712453,60147008,,255,()
2025/07/05/17:47:33.175535,9160,1751712453,180147008,,255,()
2025/07/05/17:47:33.256001,9161,1751712453,260147008,,255,()
2025/07/05/17:47:33.375888,9162,1751712453,380147008,,255,()
2025/07/05/17:47:33.557105,9163,1751712453,560147008,,255,()
2025/07/05/17:47:33.656100,9164,1751712453,660147008,,255,()
2025/07/05/17:47:33.755699,9165,1751712453,760147008,,255,()
2025/07/05/17:47:33.838819,9166,1751712453,844147008,,255,()
2025/07/05/17:47:33.955756,9167,1751712453,961147008,,255,()
2025/07/05/17:47:34.076190,9168,1751712454,80147008,,255,()
2025/07/05/17:47:34.155698,9169,1751712454,161147008,,255,()
2025/07/05/17:47:34.235202,9170,1751712454,241147008,,255,()
2025/07/05/17:47:34.335501,9171,1751712454,341147008,,255,()
2025/07/05/17:47:34.515864,9172,1751712454,521147008,,255,()
2025/07/05/17:47:34.596982,9173,1751712454,602147008,,255,()
2025/07/05/17:47:34.675989,9174,1751712454,681147008,,255,()
2025/07/05/17:47:34.778924,9175,1751712454,781147008,,255,()
2025/07/05/17:47:34.874751,9176,1751712454,880147008,,255,()
2025/07/05/17:47:34.996644,9177,1751712455,2147008,,255,()
2025/07/05/17:47:35.055571,9178,1751712455,61147008,,255,()
2025/07/05/17:47:35.174752,9179,1751712455,180147008,,255,()
2025/07/05/17:47:35.276494,9180,1751712455,281147008,,255,()
2025/07/05/17:47:35.355618,9181,1751712455,361147008,,255,()
2025/07/05/17:47:35.535803,9182,1751712455,541147008,,255,()
2025/07/05/17:47:35.635381,9183,1751712455,640147008,,255,()
2025/07/05/17:47:35.754889,9184,1751712455,760147008,,255,()
2025/07/05/17:47:35.835907,9185,1751712455,841147008,,255,()
2025/07/05/17:47:35.955173,9186,1751712455,960147008,,255,()
2025/07/05/17:47:36.075253,9187,1751712456,80147008,,255,()
2025/07/05/17:47:36.174963,9188,1751712456,180147008,,255,()
2025/07/05/17:47:36.254809,9189,1751712456,261147008,,255,()
2025/07/05/17:47:36.354920,9190,1751712456,360147008,,255,()
2025/07/05/17:47:36.496872,9191,1751712456,502147008,,255,()
2025/07/05/17:47:36.621485,9192,1751712456,624147008,,255,()
2025/07/05/17:47:36.697006,9193,1751712456,702147008,,255,()
2025/07/05/17:47:36.797876,9194,1751712456,802147008,,255,()
2025/07/05/17:47:36.896265,9195,1751712456,902147008,,255,()
2025/07/05/17:47:36.997061,9196,1751712457,2147008,,255,()
2025/07/05/17:47:37.095787,9197,1751712457,101147008,,255,()
2025/07/05/17:47:37.176923,9198,1751712457,181147008,,255,()
2025/07/05/17:47:37.255436,9199,1751712457,261147008,,255,()
2025/07/05/17:47:37.396441,9200,1751712457,402147008,,255,()
2025/07/05/17:47:37.555367,9201,1751712457,561147008,,255,()
2025/07/05/17:47:37.656572,9202,1751712457,660147008,,255,()
2025/07/05/17:47:37.736347,9203,1751712457,740147008,,255,()
2025/07/05/17:47:37.819250,9204,1751712457,824147008,,255,()
