time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.time_ref.secs,.time_ref.nsecs,.source
2025/07/05/17:46:33.021400,8588,1751712393,20801217,,1751712392,804244000,fcu
2025/07/05/17:46:33.099668,8589,1751712393,99024995,,1751712392,882026000,fcu
2025/07/05/17:46:33.199632,8590,1751712393,199046827,,1751712392,982460000,fcu
2025/07/05/17:46:33.298478,8591,1751712393,298019223,,1751712393,81737000,fcu
2025/07/05/17:46:33.437689,8592,1751712393,437117775,,1751712393,220446000,fcu
2025/07/05/17:46:33.557848,8593,1751712393,557186130,,1751712393,340921000,fcu
2025/07/05/17:46:33.657749,8594,1751712393,657147077,,1751712393,440561000,fcu
2025/07/05/17:46:33.757589,8595,1751712393,757023568,,1751712393,540649000,fcu
2025/07/05/17:46:33.857574,8596,1751712393,856925705,,1751712393,640797000,fcu
2025/07/05/17:46:33.957464,8597,1751712393,957072362,,1751712393,740976000,fcu
2025/07/05/17:46:34.057680,8598,1751712394,56964287,,1751712393,841117000,fcu
2025/07/05/17:46:34.158115,8599,1751712394,157064061,,1751712393,940926000,fcu
2025/07/05/17:46:34.257874,8600,1751712394,257331816,,1751712394,40804000,fcu
2025/07/05/17:46:34.357972,8601,1751712394,357292902,,1751712394,140946000,fcu
2025/07/05/17:46:34.518920,8602,1751712394,518028319,,1751712394,301954000,fcu
2025/07/05/17:46:34.637594,8603,1751712394,637090252,,1751712394,420504000,fcu
2025/07/05/17:46:34.737982,8604,1751712394,737174630,,1751712394,520760000,fcu
2025/07/05/17:46:34.821006,8605,1751712394,820354644,,1751712394,604179000,fcu
2025/07/05/17:46:34.918674,8606,1751712394,917994400,,1751712394,701670000,fcu
2025/07/05/17:46:35.021183,8607,1751712395,20572458,,1751712394,804230000,fcu
2025/07/05/17:46:35.099231,8608,1751712395,99009488,,1751712394,882238000,fcu
2025/07/05/17:46:35.199348,8609,1751712395,199004098,,1751712394,982681000,fcu
2025/07/05/17:46:35.298655,8610,1751712395,297999453,,1751712395,81699000,fcu
2025/07/05/17:46:35.421800,8611,1751712395,421108997,,1751712395,204717000,fcu
2025/07/05/17:46:35.599135,8612,1751712395,598504970,,1751712395,382286000,fcu
2025/07/05/17:46:35.698705,8613,1751712395,698050152,,1751712395,481700000,fcu
2025/07/05/17:46:35.799828,8614,1751712395,799179067,,1751712395,582389000,fcu
2025/07/05/17:46:35.878390,8615,1751712395,878022752,,1751712395,661470000,fcu
2025/07/05/17:46:35.999590,8616,1751712395,999027785,,1751712395,782457000,fcu
2025/07/05/17:46:36.077793,8617,1751712396,77036962,,1751712395,860814000,fcu
2025/07/05/17:46:36.198545,8618,1751712396,198090641,,1751712395,981718000,fcu
2025/07/05/17:46:36.257472,8619,1751712396,256765015,,1751712396,40808000,fcu
2025/07/05/17:46:36.357585,8620,1751712396,356860347,,1751712396,140879000,fcu
2025/07/05/17:46:36.538135,8621,1751712396,537470008,,1751712396,321139000,fcu
2025/07/05/17:46:36.638025,8622,1751712396,637600648,,1751712396,420698000,fcu
2025/07/05/17:46:36.718300,8623,1751712396,718012378,,1751712396,501697000,fcu
2025/07/05/17:46:36.821169,8624,1751712396,820376777,,1751712396,604247000,fcu
2025/07/05/17:46:36.918256,8625,1751712396,917896264,,1751712396,701479000,fcu
2025/07/05/17:46:37.021960,8626,1751712397,21215941,,1751712396,804150000,fcu
2025/07/05/17:46:37.119189,8627,1751712397,118331482,,1751712396,901280000,fcu
2025/07/05/17:46:37.199692,8628,1751712397,199050262,,1751712396,982981000,fcu
2025/07/05/17:46:37.277547,8629,1751712397,276937092,,1751712397,61158000,fcu
2025/07/05/17:46:37.399257,8630,1751712397,399075348,,1751712397,182440000,fcu
2025/07/05/17:46:37.598837,8631,1751712397,598409706,,1751712397,382308000,fcu
2025/07/05/17:46:37.698514,8632,1751712397,698088726,,1751712397,481388000,fcu
2025/07/05/17:46:37.798799,8633,1751712397,798216186,,1751712397,581934000,fcu
2025/07/05/17:46:37.857444,8634,1751712397,856907765,,1751712397,641126000,fcu
2025/07/05/17:46:37.998961,8635,1751712397,998460801,,1751712397,782271000,fcu
2025/07/05/17:46:38.078730,8636,1751712398,78254276,,1751712397,861732000,fcu
2025/07/05/17:46:38.178276,8637,1751712398,177951200,,1751712397,961370000,fcu
2025/07/05/17:46:38.298619,8638,1751712398,297965056,,1751712398,81704000,fcu
2025/07/05/17:46:38.421506,8639,1751712398,420909352,,1751712398,204700000,fcu
2025/07/05/17:46:38.577588,8640,1751712398,576959155,,1751712398,361101000,fcu
2025/07/05/17:46:38.657543,8641,1751712398,656891635,,1751712398,440897000,fcu
2025/07/05/17:46:38.757801,8642,1751712398,757203212,,1751712398,540866000,fcu
2025/07/05/17:46:38.877746,8643,1751712398,877455298,,1751712398,660727000,fcu
2025/07/05/17:46:38.957466,8644,1751712398,956796934,,1751712398,741126000,fcu
2025/07/05/17:46:39.077758,8645,1751712399,77268115,,1751712398,860666000,fcu
2025/07/05/17:46:39.199045,8646,1751712399,198575714,,1751712398,982668000,fcu
2025/07/05/17:46:39.298545,8647,1751712399,297934168,,1751712399,81763000,fcu
2025/07/05/17:46:39.498741,8648,1751712399,498413123,,1751712399,281920000,fcu
2025/07/05/17:46:39.599344,8649,1751712399,599094060,,1751712399,382529000,fcu
2025/07/05/17:46:39.678012,8650,1751712399,677876536,,1751712399,461366000,fcu
2025/07/05/17:46:39.798770,8651,1751712399,798342548,,1751712399,582174000,fcu
2025/07/05/17:46:39.857479,8652,1751712399,856954744,,1751712399,640881000,fcu
2025/07/05/17:46:39.999481,8653,1751712399,999097703,,1751712399,782192000,fcu
2025/07/05/17:46:40.098624,8654,1751712400,98052315,,1751712399,881188000,fcu
2025/07/05/17:46:40.199519,8655,1751712400,199128028,,1751712399,982013000,fcu
2025/07/05/17:46:40.298394,8656,1751712400,298076667,,1751712400,81863000,fcu
2025/07/05/17:46:40.399395,8657,1751712400,399104103,,1751712400,182753000,fcu
2025/07/05/17:46:40.577269,8658,1751712400,576962712,,1751712400,361097000,fcu
2025/07/05/17:46:40.678301,8659,1751712400,678106704,,1751712400,461505000,fcu
2025/07/05/17:46:40.798562,8660,1751712400,798175489,,1751712400,582176000,fcu
2025/07/05/17:46:40.877300,8661,1751712400,876677136,,1751712400,661135000,fcu
2025/07/05/17:46:40.999381,8662,1751712400,998994146,,1751712400,782385000,fcu
2025/07/05/17:46:41.098283,8663,1751712401,97863442,,1751712400,881724000,fcu
2025/07/05/17:46:41.199822,8664,1751712401,199195712,,1751712400,982372000,fcu
2025/07/05/17:46:41.298478,8665,1751712401,297812644,,1751712401,81524000,fcu
2025/07/05/17:46:41.422018,8666,1751712401,421052598,,1751712401,204424000,fcu
2025/07/05/17:46:41.537802,8667,1751712401,536883740,,1751712401,320804000,fcu
2025/07/05/17:46:41.636996,8668,1751712401,636438676,,1751712401,420402000,fcu
2025/07/05/17:46:41.718188,8669,1751712401,717403535,,1751712401,501523000,fcu
2025/07/05/17:46:41.821217,8670,1751712401,820203166,,1751712401,604190000,fcu
2025/07/05/17:46:41.898502,8671,1751712401,897992171,,1751712401,682173000,fcu
2025/07/05/17:46:42.020892,8672,1751712402,20140264,,1751712401,803999000,fcu
2025/07/05/17:46:42.118572,8673,1751712402,118075302,,1751712401,901200000,fcu
2025/07/05/17:46:42.199386,8674,1751712402,199057402,,1751712401,982570000,fcu
2025/07/05/17:46:42.298240,8675,1751712402,297876414,,1751712402,81801000,fcu
2025/07/05/17:46:42.440431,8676,1751712402,439709459,,1751712402,223919000,fcu
2025/07/05/17:46:42.559243,8677,1751712402,557719552,,1751712402,341034000,fcu
2025/07/05/17:46:42.657283,8678,1751712402,656809392,,1751712402,441033000,fcu
2025/07/05/17:46:42.778026,8679,1751712402,777335916,,1751712402,560802000,fcu
2025/07/05/17:46:42.857602,8680,1751712402,856706965,,1751712402,640774000,fcu
2025/07/05/17:46:42.978800,8681,1751712402,977868929,,1751712402,761155000,fcu
2025/07/05/17:46:43.078771,8682,1751712403,78044238,,1751712402,861288000,fcu
2025/07/05/17:46:43.199092,8683,1751712403,198215058,,1751712402,982019000,fcu
2025/07/05/17:46:43.257328,8684,1751712403,256624621,,1751712403,40871000,fcu
2025/07/05/17:46:43.338471,8685,1751712403,337178307,,1751712403,120798000,fcu
2025/07/05/17:46:43.518173,8686,1751712403,517583289,,1751712403,301740000,fcu
2025/07/05/17:46:43.621266,8687,1751712403,620231819,,1751712403,404314000,fcu
2025/07/05/17:46:43.698264,8688,1751712403,697683126,,1751712403,482135000,fcu
2025/07/05/17:46:43.799454,8689,1751712403,799080147,,1751712403,582774000,fcu
2025/07/05/17:46:43.920345,8690,1751712403,918514129,,1751712403,701407000,fcu
2025/07/05/17:46:43.999381,8691,1751712403,999065472,,1751712403,782462000,fcu
2025/07/05/17:46:44.098174,8692,1751712404,97656954,,1751712403,881498000,fcu
2025/07/05/17:46:44.177948,8693,1751712404,177559304,,1751712403,961115000,fcu
2025/07/05/17:46:44.298337,8694,1751712404,297574221,,1751712404,81396000,fcu
2025/07/05/17:46:44.419015,8695,1751712404,418277947,,1751712404,202209000,fcu
2025/07/05/17:46:44.598906,8696,1751712404,598320139,,1751712404,382314000,fcu
2025/07/05/17:46:44.698579,8697,1751712404,698153119,,1751712404,481479000,fcu
2025/07/05/17:46:44.777764,8698,1751712404,776999964,,1751712404,561145000,fcu
2025/07/05/17:46:44.898314,8699,1751712404,897653148,,1751712404,681671000,fcu
2025/07/05/17:46:44.999608,8700,1751712404,999002190,,1751712404,782479000,fcu
2025/07/05/17:46:45.098498,8701,1751712405,98137044,,1751712404,881722000,fcu
2025/07/05/17:46:45.198604,8702,1751712405,198187549,,1751712404,982239000,fcu
2025/07/05/17:46:45.257433,8703,1751712405,256532418,,1751712405,40811000,fcu
2025/07/05/17:46:45.357085,8704,1751712405,356572242,,1751712405,140791000,fcu
2025/07/05/17:46:45.538162,8705,1751712405,537210780,,1751712405,320861000,fcu
2025/07/05/17:46:45.637630,8706,1751712405,636662073,,1751712405,420475000,fcu
2025/07/05/17:46:45.718080,8707,1751712405,717507879,,1751712405,501343000,fcu
2025/07/05/17:46:45.820855,8708,1751712405,820167956,,1751712405,604272000,fcu
2025/07/05/17:46:45.918226,8709,1751712405,917661470,,1751712405,701511000,fcu
2025/07/05/17:46:46.018919,8710,1751712406,18086686,,1751712405,802266000,fcu
2025/07/05/17:46:46.119004,8711,1751712406,117571406,,1751712405,901483000,fcu
2025/07/05/17:46:46.219694,8712,1751712406,218880240,,1751712406,2410000,fcu
2025/07/05/17:46:46.318873,8713,1751712406,318149653,,1751712406,101768000,fcu
2025/07/05/17:46:46.459333,8714,1751712406,457415067,,1751712406,240422000,fcu
2025/07/05/17:46:46.577456,8715,1751712406,576930238,,1751712406,361146000,fcu
2025/07/05/17:46:46.698114,8716,1751712406,697440406,,1751712406,481482000,fcu
2025/07/05/17:46:46.798725,8717,1751712406,798251322,,1751712406,582216000,fcu
2025/07/05/17:46:46.877841,8718,1751712406,877071840,,1751712406,661348000,fcu
2025/07/05/17:46:46.998399,8719,1751712406,997973291,,1751712406,781800000,fcu
2025/07/05/17:46:47.057161,8720,1751712407,56538959,,1751712406,840654000,fcu
2025/07/05/17:46:47.157136,8721,1751712407,156456747,,1751712406,940555000,fcu
2025/07/05/17:46:47.257547,8722,1751712407,257074826,,1751712407,40679000,fcu
2025/07/05/17:46:47.356990,8723,1751712407,356518408,,1751712407,140663000,fcu
2025/07/05/17:46:47.538092,8724,1751712407,537515530,,1751712407,321001000,fcu
2025/07/05/17:46:47.637413,8725,1751712407,636615976,,1751712407,420878000,fcu
2025/07/05/17:46:47.737852,8726,1751712407,737214463,,1751712407,520781000,fcu
2025/07/05/17:46:47.818796,8727,1751712407,818251096,,1751712407,601705000,fcu
2025/07/05/17:46:47.898453,8728,1751712407,897979567,,1751712407,681971000,fcu
2025/07/05/17:46:48.020957,8729,1751712408,20185944,,1751712407,803946000,fcu
2025/07/05/17:46:48.098481,8730,1751712408,97943961,,1751712407,881993000,fcu
2025/07/05/17:46:48.199084,8731,1751712408,198309632,,1751712407,982414000,fcu
2025/07/05/17:46:48.277496,8732,1751712408,276727268,,1751712408,61073000,fcu
2025/07/05/17:46:48.357391,8733,1751712408,356543302,,1751712408,140998000,fcu
2025/07/05/17:46:48.519634,8734,1751712408,517803138,,1751712408,301742000,fcu
2025/07/05/17:46:48.620474,8735,1751712408,619633428,,1751712408,403794000,fcu
2025/07/05/17:46:48.698338,8736,1751712408,697422602,,1751712408,481981000,fcu
2025/07/05/17:46:48.799965,8737,1751712408,798187413,,1751712408,581997000,fcu
2025/07/05/17:46:48.898383,8738,1751712408,897553224,,1751712408,682027000,fcu
2025/07/05/17:46:48.999462,8739,1751712408,999062622,,1751712408,782407000,fcu
2025/07/05/17:46:49.098727,8740,1751712409,98161652,,1751712408,881808000,fcu
2025/07/05/17:46:49.198687,8741,1751712409,198212447,,1751712408,982381000,fcu
2025/07/05/17:46:49.298419,8742,1751712409,298084098,,1751712409,81823000,fcu
2025/07/05/17:46:49.399453,8743,1751712409,398926016,,1751712409,182710000,fcu
2025/07/05/17:46:49.557624,8744,1751712409,557041729,,1751712409,340359000,fcu
2025/07/05/17:46:49.637500,8745,1751712409,636545316,,1751712409,420409000,fcu
2025/07/05/17:46:49.718733,8746,1751712409,717306539,,1751712409,501463000,fcu
2025/07/05/17:46:49.820281,8747,1751712409,819682859,,1751712409,603916000,fcu
2025/07/05/17:46:49.919111,8748,1751712409,917648058,,1751712409,701698000,fcu
2025/07/05/17:46:49.999587,8749,1751712409,999040584,,1751712409,782387000,fcu
2025/07/05/17:46:50.098835,8750,1751712410,98173138,,1751712409,881702000,fcu
2025/07/05/17:46:50.177950,8751,1751712410,177197716,,1751712409,961392000,fcu
2025/07/05/17:46:50.278187,8752,1751712410,277495944,,1751712410,61020000,fcu
2025/07/05/17:46:50.358566,8753,1751712410,357466110,,1751712410,140873000,fcu
2025/07/05/17:46:50.518800,8754,1751712410,518572946,,1751712410,301771000,fcu
2025/07/05/17:46:50.620769,8755,1751712410,620175022,,1751712410,404255000,fcu
2025/07/05/17:46:50.697900,8756,1751712410,697448477,,1751712410,481930000,fcu
2025/07/05/17:46:50.777136,8757,1751712410,776843054,,1751712410,561157000,fcu
2025/07/05/17:46:50.898478,8758,1751712410,898104261,,1751712410,681672000,fcu
2025/07/05/17:46:50.999179,8759,1751712410,997950599,,1751712410,782256000,fcu
2025/07/05/17:46:51.098341,8760,1751712411,97993939,,1751712410,881518000,fcu
2025/07/05/17:46:51.198652,8761,1751712411,198176525,,1751712410,982399000,fcu
2025/07/05/17:46:51.297788,8762,1751712411,297190436,,1751712411,81428000,fcu
2025/07/05/17:46:51.377324,8763,1751712411,376560695,,1751712411,161098000,fcu
2025/07/05/17:46:51.559204,8764,1751712411,557745923,,1751712411,340986000,fcu
2025/07/05/17:46:51.657147,8765,1751712411,656411201,,1751712411,441128000,fcu
2025/07/05/17:46:51.777814,8766,1751712411,777296653,,1751712411,560760000,fcu
2025/07/05/17:46:51.857369,8767,1751712411,856394226,,1751712411,640787000,fcu
2025/07/05/17:46:51.978029,8768,1751712411,977291170,,1751712411,760518000,fcu
2025/07/05/17:46:52.057083,8769,1751712412,56315802,,1751712411,840897000,fcu
2025/07/05/17:46:52.177822,8770,1751712412,177288203,,1751712411,960795000,fcu
2025/07/05/17:46:52.277843,8771,1751712412,277243502,,1751712412,60689000,fcu
2025/07/05/17:46:52.398679,8772,1751712412,398148475,,1751712412,181770000,fcu
2025/07/05/17:46:52.537142,8773,1751712412,536133976,,1751712412,320663000,fcu
2025/07/05/17:46:52.638116,8774,1751712412,636859060,,1751712412,420563000,fcu
2025/07/05/17:46:52.737695,8775,1751712412,737202282,,1751712412,521031000,fcu
2025/07/05/17:46:52.836952,8776,1751712412,836253684,,1751712412,620564000,fcu
2025/07/05/17:46:52.937729,8777,1751712412,937219007,,1751712412,720923000,fcu
2025/07/05/17:46:53.037484,8778,1751712413,36627396,,1751712412,820712000,fcu
2025/07/05/17:46:53.156911,8779,1751712413,156092455,,1751712412,940352000,fcu
2025/07/05/17:46:53.237280,8780,1751712413,236481032,,1751712413,20710000,fcu
2025/07/05/17:46:53.336927,8781,1751712413,336180745,,1751712413,120773000,fcu
2025/07/05/17:46:53.518417,8782,1751712413,517462945,,1751712413,301671000,fcu
2025/07/05/17:46:53.599273,8783,1751712413,598975362,,1751712413,382480000,fcu
2025/07/05/17:46:53.677452,8784,1751712413,676869250,,1751712413,461454000,fcu
2025/07/05/17:46:53.777403,8785,1751712413,776968812,,1751712413,561240000,fcu
2025/07/05/17:46:53.897888,8786,1751712413,897240422,,1751712413,681669000,fcu
2025/07/05/17:46:53.999591,8787,1751712413,999011494,,1751712413,782705000,fcu
2025/07/05/17:46:54.097523,8788,1751712414,97174005,,1751712413,881769000,fcu
2025/07/05/17:46:54.198559,8789,1751712414,198124003,,1751712413,982267000,fcu
2025/07/05/17:46:54.298030,8790,1751712414,297166496,,1751712414,81417000,fcu
2025/07/05/17:46:54.377327,8791,1751712414,377073705,,1751712414,161150000,fcu
2025/07/05/17:46:54.556913,8792,1751712414,556262776,,1751712414,340277000,fcu
2025/07/05/17:46:54.637801,8793,1751712414,636805597,,1751712414,420503000,fcu
2025/07/05/17:46:54.717866,8794,1751712414,717089528,,1751712414,501504000,fcu
2025/07/05/17:46:54.799551,8795,1751712414,799008883,,1751712414,582491000,fcu
2025/07/05/17:46:54.899112,8796,1751712414,897540527,,1751712414,681973000,fcu
2025/07/05/17:46:54.977176,8797,1751712414,976946609,,1751712414,761234000,fcu
2025/07/05/17:46:55.098091,8798,1751712415,97310845,,1751712414,881412000,fcu
2025/07/05/17:46:55.198574,8799,1751712415,197947717,,1751712414,982227000,fcu
2025/07/05/17:46:55.276951,8800,1751712415,276428489,,1751712415,61121000,fcu
2025/07/05/17:46:55.399546,8801,1751712415,399438188,,1751712415,182692000,fcu
2025/07/05/17:46:55.598596,8802,1751712415,598067465,,1751712415,382288000,fcu
2025/07/05/17:46:55.697987,8803,1751712415,697325556,,1751712415,481575000,fcu
2025/07/05/17:46:55.778203,8804,1751712415,777548042,,1751712415,561485000,fcu
2025/07/05/17:46:55.856575,8805,1751712415,856202414,,1751712415,640564000,fcu
2025/07/05/17:46:55.937380,8806,1751712415,937112281,,1751712415,720920000,fcu
2025/07/05/17:46:56.057009,8807,1751712416,56355842,,1751712415,840782000,fcu
2025/07/05/17:46:56.157065,8808,1751712416,156352234,,1751712415,940808000,fcu
2025/07/05/17:46:56.276940,8809,1751712416,276564858,,1751712416,60698000,fcu
2025/07/05/17:46:56.357018,8810,1751712416,356908218,,1751712416,141057000,fcu
2025/07/05/17:46:56.537638,8811,1751712416,536640759,,1751712416,320809000,fcu
2025/07/05/17:46:56.637405,8812,1751712416,636275167,,1751712416,420455000,fcu
2025/07/05/17:46:56.717522,8813,1751712416,716871190,,1751712416,501382000,fcu
2025/07/05/17:46:56.798687,8814,1751712416,798429109,,1751712416,582530000,fcu
2025/07/05/17:46:56.900289,8815,1751712416,897805514,,1751712416,681528000,fcu
2025/07/05/17:46:56.999220,8816,1751712416,998964232,,1751712416,782783000,fcu
2025/07/05/17:46:57.097666,8817,1751712417,97293541,,1751712416,881707000,fcu
2025/07/05/17:46:57.198152,8818,1751712417,197528907,,1751712416,981749000,fcu
2025/07/05/17:46:57.256596,8819,1751712417,256030939,,1751712417,40369000,fcu
2025/07/05/17:46:57.356635,8820,1751712417,355913789,,1751712417,140789000,fcu
2025/07/05/17:46:57.537291,8821,1751712417,536365109,,1751712417,320730000,fcu
2025/07/05/17:46:57.620565,8822,1751712417,619931862,,1751712417,404299000,fcu
2025/07/05/17:46:57.698052,8823,1751712417,697197325,,1751712417,481939000,fcu
2025/07/05/17:46:57.798278,8824,1751712417,797990868,,1751712417,582300000,fcu
2025/07/05/17:46:57.918180,8825,1751712417,917472778,,1751712417,701778000,fcu
2025/07/05/17:46:58.018658,8826,1751712418,17910230,,1751712417,802209000,fcu
2025/07/05/17:46:58.097941,8827,1751712418,97192396,,1751712417,881969000,fcu
2025/07/05/17:46:58.198118,8828,1751712418,197972342,,1751712417,982210000,fcu
2025/07/05/17:46:58.276896,8829,1751712418,276305596,,1751712418,61037000,fcu
2025/07/05/17:46:58.398626,8830,1751712418,397889912,,1751712418,182394000,fcu
2025/07/05/17:46:58.576988,8831,1751712418,576861997,,1751712418,361141000,fcu
2025/07/05/17:46:58.677356,8832,1751712418,677033693,,1751712418,461482000,fcu
2025/07/05/17:46:58.797836,8833,1751712418,797200716,,1751712418,581918000,fcu
2025/07/05/17:46:58.877189,8834,1751712418,876966736,,1751712418,661148000,fcu
2025/07/05/17:46:58.998550,8835,1751712418,998122976,,1751712418,782444000,fcu
2025/07/05/17:46:59.119136,8836,1751712419,116853126,,1751712418,901137000,fcu
2025/07/05/17:46:59.197979,8837,1751712419,197224593,,1751712418,982000000,fcu
2025/07/05/17:46:59.298474,8838,1751712419,298109542,,1751712419,82289000,fcu
2025/07/05/17:46:59.477160,8839,1751712419,476464652,,1751712419,261291000,fcu
2025/07/05/17:46:59.598218,8840,1751712419,597971754,,1751712419,381952000,fcu
2025/07/05/17:46:59.697689,8841,1751712419,697133123,,1751712419,481336000,fcu
2025/07/05/17:46:59.798481,8842,1751712419,798059649,,1751712419,582221000,fcu
2025/07/05/17:46:59.897849,8843,1751712419,897035777,,1751712419,681451000,fcu
2025/07/05/17:46:59.998732,8844,1751712419,997957587,,1751712419,782628000,fcu
2025/07/05/17:47:00.077563,8845,1751712420,76952254,,1751712419,861452000,fcu
2025/07/05/17:47:00.198388,8846,1751712420,197944324,,1751712419,982371000,fcu
2025/07/05/17:47:00.298054,8847,1751712420,297234597,,1751712420,81973000,fcu
2025/07/05/17:47:00.442152,8848,1751712420,441407682,,1751712420,224492000,fcu
2025/07/05/17:47:00.598254,8849,1751712420,597631838,,1751712420,382182000,fcu
2025/07/05/17:47:00.677208,8850,1751712420,676863114,,1751712420,461389000,fcu
2025/07/05/17:47:00.798196,8851,1751712420,797806742,,1751712420,582269000,fcu
2025/07/05/17:47:00.898568,8852,1751712420,898047003,,1751712420,682314000,fcu
2025/07/05/17:47:00.998322,8853,1751712420,997767478,,1751712420,782270000,fcu
2025/07/05/17:47:01.097888,8854,1751712421,97066021,,1751712420,881526000,fcu
2025/07/05/17:47:01.177368,8855,1751712421,176936627,,1751712420,961404000,fcu
2025/07/05/17:47:01.256676,8856,1751712421,255976912,,1751712421,40669000,fcu
2025/07/05/17:47:01.336159,8857,1751712421,335870085,,1751712421,120779000,fcu
2025/07/05/17:47:01.498731,8858,1751712421,498197196,,1751712421,281996000,fcu
2025/07/05/17:47:01.576663,8859,1751712421,576007529,,1751712421,361083000,fcu
2025/07/05/17:47:01.697937,8860,1751712421,697162795,,1751712421,481432000,fcu
2025/07/05/17:47:01.798496,8861,1751712421,797838840,,1751712421,582298000,fcu
2025/07/05/17:47:01.917643,8862,1751712421,917138731,,1751712421,701192000,fcu
2025/07/05/17:47:01.998452,8863,1751712421,997998274,,1751712421,782422000,fcu
2025/07/05/17:47:02.097520,8864,1751712422,97074812,,1751712421,881419000,fcu
2025/07/05/17:47:02.177043,8865,1751712422,176818646,,1751712421,961159000,fcu
2025/07/05/17:47:02.278049,8866,1751712422,277690803,,1751712422,61522000,fcu
2025/07/05/17:47:02.420280,8867,1751712422,417702296,,1751712422,202151000,fcu
2025/07/05/17:47:02.598496,8868,1751712422,597986917,,1751712422,382309000,fcu
2025/07/05/17:47:02.697289,8869,1751712422,697072890,,1751712422,481493000,fcu
2025/07/05/17:47:02.776729,8870,1751712422,776148314,,1751712422,561119000,fcu
2025/07/05/17:47:02.898019,8871,1751712422,897160172,,1751712422,681530000,fcu
2025/07/05/17:47:02.998237,8872,1751712422,997958798,,1751712422,782295000,fcu
2025/07/05/17:47:03.097824,8873,1751712423,97219801,,1751712422,881919000,fcu
2025/07/05/17:47:03.198662,8874,1751712423,197911277,,1751712422,982412000,fcu
2025/07/05/17:47:03.297594,8875,1751712423,296960807,,1751712423,81724000,fcu
2025/07/05/17:47:03.441875,8876,1751712423,440634225,,1751712423,224212000,fcu
2025/07/05/17:47:03.598435,8877,1751712423,597746216,,1751712423,382363000,fcu
2025/07/05/17:47:03.677243,8878,1751712423,677011166,,1751712423,461459000,fcu
2025/07/05/17:47:03.798517,8879,1751712423,797857883,,1751712423,582310000,fcu
2025/07/05/17:47:03.897479,8880,1751712423,897020495,,1751712423,682021000,fcu
2025/07/05/17:47:04.020367,8881,1751712424,19400320,,1751712423,804011000,fcu
2025/07/05/17:47:04.097677,8882,1751712424,97035739,,1751712423,881912000,fcu
2025/07/05/17:47:04.198280,8883,1751712424,197669217,,1751712423,982179000,fcu
2025/07/05/17:47:04.276637,8884,1751712424,275994574,,1751712424,61110000,fcu
2025/07/05/17:47:04.398244,8885,1751712424,397958969,,1751712424,182300000,fcu
2025/07/05/17:47:04.577382,8886,1751712424,577107094,,1751712424,361356000,fcu
2025/07/05/17:47:04.677821,8887,1751712424,677332235,,1751712424,460972000,fcu
2025/07/05/17:47:04.756821,8888,1751712424,756101568,,1751712424,541043000,fcu
2025/07/05/17:47:04.856455,8889,1751712424,855982250,,1751712424,640712000,fcu
2025/07/05/17:47:04.998455,8890,1751712424,997708819,,1751712424,782284000,fcu
2025/07/05/17:47:05.077558,8891,1751712425,76780670,,1751712424,861166000,fcu
2025/07/05/17:47:05.156860,8892,1751712425,155892793,,1751712424,940802000,fcu
2025/07/05/17:47:05.277038,8893,1751712425,276710569,,1751712425,60770000,fcu
2025/07/05/17:47:05.356334,8894,1751712425,355833593,,1751712425,141137000,fcu
2025/07/05/17:47:05.537270,8895,1751712425,536221349,,1751712425,320759000,fcu
2025/07/05/17:47:05.620128,8896,1751712425,619469956,,1751712425,404337000,fcu
2025/07/05/17:47:05.697676,8897,1751712425,697048635,,1751712425,482248000,fcu
2025/07/05/17:47:05.798430,8898,1751712425,798045968,,1751712425,582896000,fcu
2025/07/05/17:47:05.897362,8899,1751712425,896818049,,1751712425,681921000,fcu
2025/07/05/17:47:05.998235,8900,1751712425,998025780,,1751712425,782506000,fcu
2025/07/05/17:47:06.076654,8901,1751712426,76212057,,1751712425,861270000,fcu
2025/07/05/17:47:06.198344,8902,1751712426,197708608,,1751712425,982308000,fcu
2025/07/05/17:47:06.297504,8903,1751712426,296821034,,1751712426,81514000,fcu
2025/07/05/17:47:06.376729,8904,1751712426,375983933,,1751712426,161131000,fcu
2025/07/05/17:47:06.558830,8905,1751712426,557191560,,1751712426,341159000,fcu
2025/07/05/17:47:06.656668,8906,1751712426,655830807,,1751712426,440815000,fcu
2025/07/05/17:47:06.736111,8907,1751712426,735660276,,1751712426,520883000,fcu
2025/07/05/17:47:06.837517,8908,1751712426,836764623,,1751712426,620465000,fcu
2025/07/05/17:47:06.917845,8909,1751712426,917165134,,1751712426,701627000,fcu
2025/07/05/17:47:07.020231,8910,1751712427,19539813,,1751712426,804258000,fcu
2025/07/05/17:47:07.097436,8911,1751712427,97094580,,1751712426,881959000,fcu
2025/07/05/17:47:07.197685,8912,1751712427,197193360,,1751712426,982007000,fcu
2025/07/05/17:47:07.276738,8913,1751712427,276028707,,1751712427,61134000,fcu
2025/07/05/17:47:07.397486,8914,1751712427,397140959,,1751712427,182006000,fcu
2025/07/05/17:47:07.598408,8915,1751712427,598052216,,1751712427,382265000,fcu
2025/07/05/17:47:07.697562,8916,1751712427,696780713,,1751712427,481694000,fcu
2025/07/05/17:47:07.798620,8917,1751712427,798218700,,1751712427,582412000,fcu
2025/07/05/17:47:07.877727,8918,1751712427,877096399,,1751712427,661491000,fcu
