time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.remote_timestamp_ns,.observed_offset_ns,.estimated_offset_ns,.round_trip_time_ms
2025/07/05/17:44:36.882745,7991,1751712276,882243637,,2650594797000,1751709626274691847,1751709626282850048,25.505945205688477
2025/07/05/17:44:36.962123,7992,1751712276,961290415,,2650675262000,1751709626283703043,1751709626282854400,4.645553112030029
2025/07/05/17:44:37.061894,7993,1751712277,61300570,,2650775346000,1751709626283679962,1751709626282858752,4.54441499710083
2025/07/05/17:44:37.161833,7994,1751712277,161246920,,2650875454000,1751709626283545524,1751709626282862592,4.489878177642822
2025/07/05/17:44:37.261813,7995,1751712277,261268079,,2650975103000,1751709626283909546,1751709626282867712,4.505291938781738
2025/07/05/17:44:37.361616,7996,1751712277,361152471,,2651075046000,1751709626283891587,1751709626282872576,4.425177097320557
2025/07/05/17:44:37.462251,7997,1751712277,461242169,,2651175452000,1751709626283444716,1751709626282875904,4.686318874359131
2025/07/05/17:44:37.561846,7998,1751712277,561151921,,2651275353000,1751709626283593535,1751709626282879744,4.405745983123779
2025/07/05/17:44:37.662388,7999,1751712277,661557978,,2651375266000,1751709626283789454,1751709626282884096,4.999985218048096
2025/07/05/17:44:37.761841,8000,1751712277,761302587,,2651475271000,1751709626283731480,1751709626282888448,4.593932151794434
2025/07/05/17:44:37.862108,8001,1751712277,861258835,,2651575024000,1751709626283962248,1751709626282893312,4.5402679443359375
2025/07/05/17:44:37.963327,8002,1751712277,962233446,,2651675461000,1751709626284023922,1751709626282898432,5.4920501708984375
2025/07/05/17:44:38.081592,8003,1751712278,81150380,,2651795225000,1751709626273649760,1751709626282898432,24.54649543762207
2025/07/05/17:44:38.161625,8004,1751712278,161183383,,2651875360000,1751709626283583641,1751709626282902528,4.472998142242432
2025/07/05/17:44:38.262193,8005,1751712278,261312502,,2651975447000,1751709626283555326,1751709626282906624,4.6156229972839355
2025/07/05/17:44:38.381600,8006,1751712278,381145787,,2652095288000,1751709626273636304,1751709626282906624,24.43816375732422
2025/07/05/17:44:38.481881,8007,1751712278,481230191,,2652195017000,1751709626273951072,1751709626282906624,24.519641876220703
2025/07/05/17:44:38.561737,8008,1751712278,561238119,,2652275471000,1751709626283517087,1751709626282910464,4.494075775146484
2025/07/05/17:44:38.682851,8009,1751712278,682306612,,2652395314000,1751709626274155067,1751709626282910464,25.671411514282227
2025/07/05/17:44:38.762094,8010,1751712278,761230260,,2652475461000,1751709626283500233,1751709626282914304,4.533147811889648
2025/07/05/17:44:38.861949,8011,1751712278,861231352,,2652575110000,1751709626283798849,1751709626282918912,4.640564918518066
2025/07/05/17:44:38.961949,8012,1751712278,961068827,,2652675123000,1751709626283765208,1751709626282923520,4.356330871582031
2025/07/05/17:44:39.061869,8013,1751712279,61120741,,2652775019000,1751709626283895434,1751709626282928640,4.407715797424316
2025/07/05/17:44:39.161892,8014,1751712279,161267629,,2652875100000,1751709626283855840,1751709626282933504,4.618667125701904
2025/07/05/17:44:39.261795,8015,1751712279,261022205,,2652975101000,1751709626283671640,1751709626282937856,4.494136810302734
2025/07/05/17:44:39.362163,8016,1751712279,361223254,,2653075227000,1751709626283695646,1751709626282942208,4.596351146697998
2025/07/05/17:44:39.461476,8017,1751712279,461084930,,2653175282000,1751709626283569106,1751709626282946304,4.462789058685303
2025/07/05/17:44:39.561901,8018,1751712279,561136267,,2653275309000,1751709626283560607,1751709626282950400,4.52840518951416
2025/07/05/17:44:39.662242,8019,1751712279,661239992,,2653375314000,1751709626283588986,1751709626282954496,4.668650150299072
2025/07/05/17:44:39.781402,8020,1751712279,781045079,,2653495030000,1751709626273847341,1751709626282954496,24.33097267150879
2025/07/05/17:44:39.881522,8021,1751712279,881165192,,2653595112000,1751709626273794832,1751709626282954496,24.512842178344727
2025/07/05/17:44:39.981647,8022,1751712279,981165291,,2653695101000,1751709626273797769,1751709626282954496,24.528648376464844
2025/07/05/17:44:40.061525,8023,1751712280,61067101,,2653775097000,1751709626283809982,1751709626282959104,4.316638946533203
2025/07/05/17:44:40.161895,8024,1751712280,161399103,,2653875304000,1751709626283706284,1751709626282963200,4.77369499206543
2025/07/05/17:44:40.262041,8025,1751712280,261324915,,2653975096000,1751709626283937032,1751709626282968064,4.578495025634766
2025/07/05/17:44:40.361629,8026,1751712280,361220645,,2654075114000,1751709626283855135,1751709626282972672,4.497218132019043
2025/07/05/17:44:40.481586,8027,1751712280,481147250,,2654195099000,1751709626273769276,1751709626282972672,24.554210662841797
2025/07/05/17:44:40.561801,8028,1751712280,561248871,,2654275459000,1751709626283536723,1751709626282976256,4.501461029052734
2025/07/05/17:44:40.682296,8029,1751712280,681479226,,2654395453000,1751709626273544868,1751709626282976256,24.959091186523438
2025/07/05/17:44:40.761513,8030,1751712280,761074155,,2654475340000,1751709626283540933,1751709626282979840,4.380928039550781
2025/07/05/17:44:40.861706,8031,1751712280,861157240,,2654575444000,1751709626283506144,1751709626282983424,4.409468173980713
2025/07/05/17:44:40.961648,8032,1751712280,961194125,,2654675305000,1751709626283647987,1751709626282987520,4.476715087890625
2025/07/05/17:44:41.081707,8033,1751712281,81288747,,2654795322000,1751709626273623534,1751709626282987520,24.68280792236328
2025/07/05/17:44:41.182146,8034,1751712281,181035754,,2654895288000,1751709626273603894,1751709626282987520,24.283306121826172
2025/07/05/17:44:41.261739,8035,1751712281,261249982,,2654975334000,1751709626283585749,1751709626282991360,4.655722141265869
2025/07/05/17:44:41.361663,8036,1751712281,361069465,,2655075319000,1751709626283513473,1751709626282994944,4.46994686126709
2025/07/05/17:44:41.482885,8037,1751712281,482292443,,2655195223000,1751709626274296099,1751709626282994944,25.543109893798828
2025/07/05/17:44:41.561862,8038,1751712281,561298322,,2655275010000,1751709626283941371,1751709626282999808,4.689112186431885
2025/07/05/17:44:41.662689,8039,1751712281,662211687,,2655375294000,1751709626284175611,1751709626283005440,5.478222846984863
2025/07/05/17:44:41.761589,8040,1751712281,761183807,,2655475114000,1751709626283818025,1751709626283010048,4.496891975402832
2025/07/05/17:44:41.861905,8041,1751712281,861285348,,2655575464000,1751709626283544653,1751709626283013632,4.547968864440918
2025/07/05/17:44:41.982206,8042,1751712281,981220017,,2655694538000,1751709626274419643,1751709626283013632,24.521211624145508
2025/07/05/17:44:42.081657,8043,1751712282,80965597,,2655795022000,1751709626273798673,1751709626283013632,24.2864933013916
2025/07/05/17:44:42.161824,8044,1751712282,160957643,,2655875105000,1751709626283738520,1751709626283017984,4.222455978393555
2025/07/05/17:44:42.262132,8045,1751712282,261302247,,2655975469000,1751709626283477237,1751709626283021568,4.707108974456787
2025/07/05/17:44:42.362424,8046,1751712282,361485736,,2656075286000,1751709626283828224,1751709626283026176,4.738149166107178
2025/07/05/17:44:42.482568,8047,1751712282,482183713,,2656195290000,1751709626274060738,1751709626283026176,25.662317276000977
2025/07/05/17:44:42.561972,8048,1751712282,561191781,,2656275124000,1751709626283727198,1751709626283030528,4.67736291885376
2025/07/05/17:44:42.681617,8049,1751712282,681167243,,2656395086000,1751709626273919116,1751709626283030528,24.319828033447266
2025/07/05/17:44:42.781580,8050,1751712282,780907389,,2656494494000,1751709626274264977,1751709626283030528,24.294267654418945
2025/07/05/17:44:42.881330,8051,1751712282,881083277,,2656595453000,1751709626273449789,1751709626283030528,24.35654640197754
2025/07/05/17:44:42.981699,8052,1751712282,980941886,,2656695010000,1751709626273838932,1751709626283030528,24.182491302490234
2025/07/05/17:44:43.061822,8053,1751712283,61278129,,2656775462000,1751709626283517448,1751709626283034112,4.5925798416137695
2025/07/05/17:44:43.182294,8054,1751712283,181282219,,2656895079000,1751709626273931014,1751709626283034112,24.5400447845459
2025/07/05/17:44:43.283101,8055,1751712283,281293837,,2656995082000,1751709626273886346,1751709626283034112,24.627832412719727
2025/07/05/17:44:43.381647,8056,1751712283,381177696,,2657095464000,1751709626273433867,1751709626283034112,24.55518341064453
2025/07/05/17:44:43.463276,8057,1751712283,462158163,,2657175285000,1751709626284113200,1751709626283039488,5.514918804168701
2025/07/05/17:44:43.582052,8058,1751712283,581116111,,2657295469000,1751709626273452033,1751709626283039488,24.386638641357422
2025/07/05/17:44:43.662993,8059,1751712283,662237213,,2657375359000,1751709626284102507,1751709626283044608,5.54654598236084
2025/07/05/17:44:43.781845,8060,1751712283,781304385,,2657495458000,1751709626273527248,1751709626283044608,24.634748458862305
2025/07/05/17:44:43.881897,8061,1751712283,881008007,,2657595294000,1751709626273571367,1751709626283044608,24.281658172607422
2025/07/05/17:44:43.961694,8062,1751712283,961228986,,2657675297000,1751709626283621939,1751709626283048192,4.6151838302612305
2025/07/05/17:44:44.062009,8063,1751712284,61148470,,2657775475000,1751709626283457309,1751709626283051264,4.427764892578125
2025/07/05/17:44:44.181515,8064,1751712284,180845180,,2657894876000,1751709626273877768,1751709626283051264,24.179174423217773
2025/07/05/17:44:44.261701,8065,1751712284,261303553,,2657975462000,1751709626283487657,1751709626283054592,4.701844215393066
2025/07/05/17:44:44.381794,8066,1751712284,381228712,,2658094503000,1751709626274481768,1751709626283054592,24.483869552612305
2025/07/05/17:44:44.461463,8067,1751712284,461088326,,2658175296000,1751709626283550757,1751709626283057920,4.478113174438477
2025/07/05/17:44:44.581300,8068,1751712284,580959568,,2658294588000,1751709626274193970,1751709626283057920,24.350465774536133
2025/07/05/17:44:44.682880,8069,1751712284,682313994,,2658394465000,1751709626274962632,1751709626283057920,25.76922035217285
2025/07/05/17:44:44.781896,8070,1751712284,781278206,,2658495076000,1751709626273860430,1751709626283057920,24.679716110229492
2025/07/05/17:44:44.861825,8071,1751712284,861134039,,2658575102000,1751709626283749489,1751709626283062016,4.560569763183594
2025/07/05/17:44:44.961922,8072,1751712284,960948029,,2658675313000,1751709626283416722,1751709626283065344,4.431732177734375
2025/07/05/17:44:45.061257,8073,1751712285,60839769,,2658775049000,1751709626283622407,1751709626283069184,4.331305980682373
2025/07/05/17:44:45.161962,8074,1751712285,161285110,,2658875310000,1751709626283579564,1751709626283073024,4.78536319732666
2025/07/05/17:44:45.262211,8075,1751712285,261296611,,2658975102000,1751709626283844072,1751709626283077632,4.696387767791748
2025/07/05/17:44:45.361922,8076,1751712285,360833451,,2659075117000,1751709626283593092,1751709626283081472,4.241387844085693
2025/07/05/17:44:45.462704,8077,1751712285,462217643,,2659175296000,1751709626284141245,1751709626283086848,5.555857181549072
2025/07/05/17:44:45.581722,8078,1751712285,581225653,,2659295112000,1751709626273853112,1751709626283086848,24.517398834228516
2025/07/05/17:44:45.681608,8079,1751712285,681140016,,2659395030000,1751709626273967369,1751709626283086848,24.28141975402832
2025/07/05/17:44:45.782149,8080,1751712285,781283532,,2659494603000,1751709626274383859,1751709626283086848,24.589887619018555
2025/07/05/17:44:45.881623,8081,1751712285,881195924,,2659595103000,1751709626273757506,1751709626283086848,24.667417526245117
2025/07/05/17:44:45.982042,8082,1751712285,981040448,,2659694583000,1751709626274238039,1751709626283086848,24.43408203125
2025/07/05/17:44:46.061935,8083,1751712286,61147537,,2659775467000,1751709626283485164,1751709626283090432,4.385962963104248
2025/07/05/17:44:46.181740,8084,1751712286,181300302,,2659895251000,1751709626273763061,1751709626283090432,24.568803787231445
2025/07/05/17:44:46.281725,8085,1751712286,280939319,,2659995278000,1751709626273560087,1751709626283090432,24.19893455505371
2025/07/05/17:44:46.362100,8086,1751712286,361166280,,2660075278000,1751709626283599852,1751709626283094272,4.572014808654785
2025/07/05/17:44:46.461645,8087,1751712286,461219872,,2660175306000,1751709626283599289,1751709626283098112,4.62346887588501
2025/07/05/17:44:46.581710,8088,1751712286,580727397,,2660295295000,1751709626273385529,1751709626283098112,24.090225219726562
2025/07/05/17:44:46.682289,8089,1751712286,681616439,,2660394505000,1751709626274586005,1751709626283098112,25.046785354614258
2025/07/05/17:44:46.781881,8090,1751712286,781060862,,2660495288000,1751709626273560589,1751709626283098112,24.421016693115234
2025/07/05/17:44:46.862154,8091,1751712286,861125984,,2660575280000,1751709626283628617,1751709626283101952,4.429976940155029
2025/07/05/17:44:46.982076,8092,1751712286,981312786,,2660694551000,1751709626274408008,1751709626283101952,24.704036712646484
2025/07/05/17:44:47.061582,8093,1751712287,61133677,,2660775455000,1751709626283445182,1751709626283105280,4.4611639976501465
2025/07/05/17:44:47.182027,8094,1751712287,181148219,,2660894540000,1751709626274356321,1751709626283105280,24.500030517578125
2025/07/05/17:44:47.281423,8095,1751712287,280857347,,2660995002000,1751709626273800386,1751709626283105280,24.106401443481445
2025/07/05/17:44:47.381551,8096,1751712287,381184512,,2661094997000,1751709626273962758,1751709626283105280,24.44489097595215
2025/07/05/17:44:47.482071,8097,1751712287,481216355,,2661195240000,1751709626273723453,1751709626283105280,24.501754760742188
2025/07/05/17:44:47.581992,8098,1751712287,581233290,,2661295231000,1751709626273691830,1751709626283105280,24.61733627319336
2025/07/05/17:44:47.661801,8099,1751712287,660997783,,2661375347000,1751709626283465823,1751709626283108608,4.366279125213623
2025/07/05/17:44:47.781815,8100,1751712287,781135060,,2661495111000,1751709626273814582,1751709626283108608,24.415599822998047
2025/07/05/17:44:47.881856,8101,1751712287,881299713,,2661595284000,1751709626273632877,1751709626283108608,24.76201629638672
2025/07/05/17:44:47.981555,8102,1751712287,981141851,,2661695120000,1751709626273707450,1751709626283108608,24.624189376831055
2025/07/05/17:44:48.061667,8103,1751712288,60598902,,2661775459000,1751709626283146349,1751709626283111168,3.982261896133423
2025/07/05/17:44:48.161720,8104,1751712288,161257797,,2661875450000,1751709626283483706,1751709626283114752,4.642490863800049
2025/07/05/17:44:48.262138,8105,1751712288,261168811,,2661975463000,1751709626283463157,1751709626283118080,4.47969913482666
2025/07/05/17:44:48.361545,8106,1751712288,361152747,,2662075465000,1751709626283461784,1751709626283121408,4.446375846862793
2025/07/05/17:44:48.461686,8107,1751712288,461217635,,2662175322000,1751709626283629714,1751709626283125248,4.527233123779297
2025/07/05/17:44:48.581760,8108,1751712288,581227865,,2662295314000,1751709626273563378,1751709626283125248,24.697528839111328
2025/07/05/17:44:48.681907,8109,1751712288,681191067,,2662395017000,1751709626273943761,1751709626283125248,24.456960678100586
2025/07/05/17:44:48.781954,8110,1751712288,781170726,,2662494999000,1751709626273955591,1751709626283125248,24.428186416625977
2025/07/05/17:44:48.881642,8111,1751712288,881147113,,2662595265000,1751709626273608678,1751709626283125248,24.542163848876953
2025/07/05/17:44:48.962397,8112,1751712288,961387290,,2662675351000,1751709626283639825,1751709626283129088,4.7880330085754395
