time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fix_type,.lat,.lon,.alt,.eph,.epv,.vel,.cog,.satellites_visible,.alt_ellipsoid,.h_acc,.v_acc,.vel_acc,.hdg_acc,.yaw,.dgps_numch,.dgps_age
2025/07/05/17:44:31.266181,7431,1751712271,175622976,/wgs84,4,-72870422,1127959298,20270,59,92,13,35701,21,37600,1218,1845,263,0,0,255,4294967295
2025/07/05/17:44:31.363213,7432,1751712271,175628352,/wgs84,4,-72870422,1127959298,20270,59,92,13,35701,21,37600,1218,1845,263,0,0,255,4294967295
2025/07/05/17:44:31.523335,7433,1751712271,375633728,/wgs84,4,-72870423,1127959300,20320,59,92,13,35701,21,37649,1217,1839,288,0,0,255,4294967295
2025/07/05/17:44:31.625440,7434,1751712271,575639872,/wgs84,4,-72870424,1127959301,20390,59,92,8,35701,21,37719,1216,1831,312,0,0,255,4294967295
2025/07/05/17:44:31.704145,7435,1751712271,575639872,/wgs84,4,-72870424,1127959301,20390,59,92,8,35701,21,37719,1216,1831,312,0,0,255,4294967295
2025/07/05/17:44:31.804600,7436,1751712271,775639872,/wgs84,4,-72870425,1127959304,20490,59,92,10,35701,21,37819,1213,1821,235,0,0,255,4294967295
2025/07/05/17:44:31.882018,7437,1751712271,775639872,/wgs84,4,-72870425,1127959304,20490,59,92,10,35701,21,37819,1213,1821,235,0,0,255,4294967295
2025/07/05/17:44:32.003050,7438,1751712271,775646528,/wgs84,4,-72870425,1127959304,20490,59,92,10,35701,21,37819,1213,1821,235,0,0,255,4294967295
2025/07/05/17:44:32.082153,7439,1751712271,975651648,/wgs84,4,-72870425,1127959306,20530,59,92,10,35701,21,37859,1209,1814,272,0,0,255,4294967295
2025/07/05/17:44:32.181474,7440,1751712271,975655488,/wgs84,4,-72870425,1127959306,20530,59,92,10,35701,21,37859,1209,1814,272,0,0,255,4294967295
2025/07/05/17:44:32.302582,7441,1751712272,175661120,/wgs84,4,-72870423,1127959307,20590,59,92,14,35701,21,37919,1203,1806,325,0,0,255,4294967295
2025/07/05/17:44:32.423378,7442,1751712272,375666496,/wgs84,4,-72870423,1127959308,20720,59,92,8,35701,21,38049,1196,1789,232,0,0,255,4294967295
2025/07/05/17:44:32.604146,7443,1751712272,575679296,/wgs84,4,-72870424,1127959310,20790,59,92,7,35701,21,38119,1182,1766,195,0,0,255,4294967295
2025/07/05/17:44:32.703467,7444,1751712272,575679296,/wgs84,4,-72870424,1127959310,20790,59,92,7,35701,21,38119,1182,1766,195,0,0,255,4294967295
2025/07/05/17:44:32.805258,7445,1751712272,775683136,/wgs84,4,-72870425,1127959314,20850,59,92,9,35701,21,38179,1167,1746,225,0,0,255,4294967295
2025/07/05/17:44:32.902592,7446,1751712272,775683136,/wgs84,4,-72870425,1127959314,20850,59,92,9,35701,21,38179,1167,1746,225,0,0,255,4294967295
2025/07/05/17:44:33.004409,7447,1751712272,975687488,/wgs84,4,-72870428,1127959318,20870,56,86,6,35701,22,38200,1154,1730,206,0,0,255,4294967295
2025/07/05/17:44:33.081779,7448,1751712272,975692096,/wgs84,4,-72870428,1127959318,20870,56,86,6,35701,22,38200,1154,1730,206,0,0,255,4294967295
2025/07/05/17:44:33.182226,7449,1751712272,975692096,/wgs84,4,-72870428,1127959318,20870,56,86,6,35701,22,38200,1154,1730,206,0,0,255,4294967295
2025/07/05/17:44:33.262103,7450,1751712273,175696960,/wgs84,4,-72870431,1127959320,20880,56,86,6,35701,22,38209,1142,1716,214,0,0,255,4294967295
2025/07/05/17:44:33.362341,7451,1751712273,175701824,/wgs84,4,-72870431,1127959320,20880,56,86,6,35701,22,38209,1142,1716,214,0,0,255,4294967295
2025/07/05/17:44:33.522969,7452,1751712273,375706944,/wgs84,4,-72870432,1127959323,20910,56,86,8,35701,22,38239,1134,1705,240,0,0,255,4294967295
2025/07/05/17:44:33.625259,7453,1751712273,575712320,/wgs84,4,-72870433,1127959325,20950,56,86,5,35701,22,38279,1129,1696,253,0,0,255,4294967295
2025/07/05/17:44:33.723162,7454,1751712273,575712320,/wgs84,4,-72870433,1127959325,20950,56,86,5,35701,22,38279,1129,1696,253,0,0,255,4294967295
2025/07/05/17:44:33.803997,7455,1751712273,775716928,/wgs84,4,-72870434,1127959327,20960,56,86,6,35701,22,38289,1126,1687,306,0,0,255,4294967295
2025/07/05/17:44:33.903667,7456,1751712273,775716928,/wgs84,4,-72870434,1127959327,20960,56,86,6,35701,22,38289,1126,1687,306,0,0,255,4294967295
2025/07/05/17:44:34.004273,7457,1751712273,975722816,/wgs84,4,-72870435,1127959328,20940,59,92,3,35701,21,38269,1123,1677,332,0,0,255,4294967295
2025/07/05/17:44:34.103190,7458,1751712273,975726912,/wgs84,4,-72870435,1127959328,20940,59,92,3,35701,21,38269,1123,1677,332,0,0,255,4294967295
2025/07/05/17:44:34.182932,7459,1751712273,975726912,/wgs84,4,-72870435,1127959328,20940,59,92,3,35701,21,38269,1123,1677,332,0,0,255,4294967295
2025/07/05/17:44:34.262130,7460,1751712274,175731776,/wgs84,4,-72870435,1127959329,20980,59,92,3,35701,21,38309,1120,1668,296,0,0,255,4294967295
2025/07/05/17:44:34.362968,7461,1751712274,175738176,/wgs84,4,-72870435,1127959329,20980,59,92,3,35701,21,38309,1120,1668,296,0,0,255,4294967295
2025/07/05/17:44:34.523294,7462,1751712274,375744832,/wgs84,4,-72870438,1127959332,20980,56,86,7,35701,22,38309,1117,1659,295,0,0,255,4294967295
2025/07/05/17:44:34.641860,7463,1751712274,575751232,/wgs84,4,-72870440,1127959334,21030,56,86,2,35701,22,38359,1112,1650,261,0,0,255,4294967295
2025/07/05/17:44:34.742091,7464,1751712274,575757376,/wgs84,4,-72870440,1127959334,21030,56,86,2,35701,22,38359,1112,1650,261,0,0,255,4294967295
2025/07/05/17:44:34.861930,7465,1751712274,775768896,/wgs84,4,-72870443,1127959336,21050,56,86,1,35701,22,38379,1108,1643,298,0,0,255,4294967295
2025/07/05/17:44:34.941757,7466,1751712274,775768896,/wgs84,4,-72870443,1127959336,21050,56,86,1,35701,22,38379,1108,1643,298,0,0,255,4294967295
2025/07/05/17:44:35.041857,7467,1751712274,975774528,/wgs84,4,-72870446,1127959338,21100,56,86,4,35701,22,38429,1104,1636,274,0,0,255,4294967295
2025/07/05/17:44:35.122869,7468,1751712274,975779136,/wgs84,4,-72870446,1127959338,21100,56,86,4,35701,22,38429,1104,1636,274,0,0,255,4294967295
2025/07/05/17:44:35.203646,7469,1751712275,175784768,/wgs84,4,-72870450,1127959341,21150,56,86,5,35701,22,38479,1100,1629,246,0,0,255,4294967295
2025/07/05/17:44:35.302865,7470,1751712275,175784768,/wgs84,4,-72870450,1127959341,21150,56,86,5,35701,22,38479,1100,1629,246,0,0,255,4294967295
2025/07/05/17:44:35.425863,7471,1751712275,375788608,/wgs84,4,-72870452,1127959342,21200,56,86,3,35701,22,38530,1096,1622,329,0,0,255,4294967295
2025/07/05/17:44:35.562003,7472,1751712275,375797312,/wgs84,4,-72870452,1127959342,21200,56,86,3,35701,22,38530,1096,1622,329,0,0,255,4294967295
2025/07/05/17:44:35.662633,7473,1751712275,575802432,/wgs84,4,-72870455,1127959344,21290,56,86,5,35701,22,38619,1090,1615,308,0,0,255,4294967295
2025/07/05/17:44:35.762192,7474,1751712275,575807040,/wgs84,4,-72870455,1127959344,21290,56,86,5,35701,22,38619,1090,1615,308,0,0,255,4294967295
2025/07/05/17:44:35.861963,7475,1751712275,775810624,/wgs84,4,-72870459,1127959346,21350,56,86,3,35701,22,38679,1085,1606,225,0,0,255,4294967295
2025/07/05/17:44:35.962078,7476,1751712275,775810624,/wgs84,4,-72870459,1127959346,21350,56,86,3,35701,22,38679,1085,1606,225,0,0,255,4294967295
2025/07/05/17:44:36.061995,7477,1751712275,975815488,/wgs84,4,-72870462,1127959347,21420,56,86,4,35701,22,38750,1079,1597,273,0,0,255,4294967295
2025/07/05/17:44:36.162003,7478,1751712275,975819840,/wgs84,4,-72870462,1127959347,21420,56,86,4,35701,22,38750,1079,1597,273,0,0,255,4294967295
2025/07/05/17:44:36.262211,7479,1751712276,175824704,/wgs84,4,-72870466,1127959348,21450,56,86,0,35701,22,38779,1074,1589,298,0,0,255,4294967295
2025/07/05/17:44:36.362076,7480,1751712276,175829312,/wgs84,4,-72870466,1127959348,21450,56,86,0,35701,22,38779,1074,1589,298,0,0,255,4294967295
2025/07/05/17:44:36.541693,7481,1751712276,375834432,/wgs84,4,-72870469,1127959349,21510,56,86,2,35701,22,38840,1069,1581,294,0,0,255,4294967295
2025/07/05/17:44:36.641489,7482,1751712276,575840064,/wgs84,4,-72870473,1127959351,21560,56,86,5,35701,22,38889,1064,1573,285,0,0,255,4294967295
2025/07/05/17:44:36.722774,7483,1751712276,575845696,/wgs84,4,-72870473,1127959351,21560,56,86,5,35701,22,38889,1064,1573,285,0,0,255,4294967295
2025/07/05/17:44:36.825111,7484,1751712276,775850048,/wgs84,4,-72870476,1127959352,21590,56,86,6,35701,22,38920,1059,1565,286,0,0,255,4294967295
2025/07/05/17:44:36.923206,7485,1751712276,775850048,/wgs84,4,-72870476,1127959352,21590,56,86,6,35701,22,38920,1059,1565,286,0,0,255,4294967295
2025/07/05/17:44:37.041537,7486,1751712276,975854400,/wgs84,4,-72870478,1127959353,21630,56,86,1,35701,22,38960,1055,1557,261,0,0,255,4294967295
2025/07/05/17:44:37.141720,7487,1751712276,975858752,/wgs84,4,-72870478,1127959353,21630,56,86,1,35701,22,38960,1055,1557,261,0,0,255,4294967295
2025/07/05/17:44:37.241418,7488,1751712277,175862592,/wgs84,4,-72870479,1127959354,21680,56,86,0,35701,22,39009,1051,1550,305,0,0,255,4294967295
2025/07/05/17:44:37.322840,7489,1751712277,175867712,/wgs84,4,-72870479,1127959354,21680,56,86,0,35701,22,39009,1051,1550,305,0,0,255,4294967295
2025/07/05/17:44:37.462113,7490,1751712277,375875904,/wgs84,4,-72870480,1127959354,21730,56,86,4,35701,22,39059,1049,1544,277,0,0,255,4294967295
2025/07/05/17:44:37.581882,7491,1751712277,375879744,/wgs84,4,-72870480,1127959354,21730,56,86,4,35701,22,39059,1049,1544,277,0,0,255,4294967295
2025/07/05/17:44:37.662245,7492,1751712277,575884096,/wgs84,4,-72870482,1127959354,21790,56,86,3,35701,22,39119,1047,1540,327,0,0,255,4294967295
2025/07/05/17:44:37.762206,7493,1751712277,575888448,/wgs84,4,-72870482,1127959354,21790,56,86,3,35701,22,39119,1047,1540,327,0,0,255,4294967295
2025/07/05/17:44:37.862015,7494,1751712277,775893312,/wgs84,4,-72870484,1127959355,21840,56,86,4,35701,22,39169,1045,1534,297,0,0,255,4294967295
2025/07/05/17:44:38.003416,7495,1751712277,975898432,/wgs84,4,-72870485,1127959356,21880,56,86,3,35701,22,39209,1043,1529,307,0,0,255,4294967295
2025/07/05/17:44:38.102562,7496,1751712277,975898432,/wgs84,4,-72870485,1127959356,21880,56,86,3,35701,22,39209,1043,1529,307,0,0,255,4294967295
2025/07/05/17:44:38.181886,7497,1751712277,975902528,/wgs84,4,-72870485,1127959356,21880,56,86,3,35701,22,39209,1043,1529,307,0,0,255,4294967295
2025/07/05/17:44:38.303154,7498,1751712278,175906624,/wgs84,4,-72870487,1127959356,21910,56,86,4,35701,22,39239,1041,1523,215,0,0,255,4294967295
2025/07/05/17:44:38.425724,7499,1751712278,375906624,/wgs84,4,-72870488,1127959357,21950,56,86,6,35701,22,39279,1039,1518,292,0,0,255,4294967295
2025/07/05/17:44:38.603445,7500,1751712278,575910464,/wgs84,4,-72870489,1127959358,21990,59,92,1,35701,21,39319,1037,1513,295,0,0,255,4294967295
2025/07/05/17:44:38.682998,7501,1751712278,575910464,/wgs84,4,-72870489,1127959358,21990,59,92,1,35701,21,39319,1037,1513,295,0,0,255,4294967295
2025/07/05/17:44:38.781642,7502,1751712278,575914304,/wgs84,4,-72870489,1127959358,21990,59,92,1,35701,21,39319,1037,1513,295,0,0,255,4294967295
2025/07/05/17:44:38.861894,7503,1751712278,775918912,/wgs84,4,-72870489,1127959359,22010,59,92,3,35701,21,39339,1035,1508,306,0,0,255,4294967295
2025/07/05/17:44:38.962083,7504,1751712278,775923520,/wgs84,4,-72870489,1127959359,22010,59,92,3,35701,21,39339,1035,1508,306,0,0,255,4294967295
2025/07/05/17:44:39.061951,7505,1751712278,975928640,/wgs84,4,-72870489,1127959360,22010,59,92,4,35701,21,39339,1033,1503,215,0,0,255,4294967295
2025/07/05/17:44:39.181612,7506,1751712278,975933504,/wgs84,4,-72870489,1127959360,22010,59,92,4,35701,21,39339,1033,1503,215,0,0,255,4294967295
2025/07/05/17:44:39.262082,7507,1751712279,175937856,/wgs84,4,-72870489,1127959361,22040,56,86,11,35701,22,39369,1031,1498,286,0,0,255,4294967295
2025/07/05/17:44:39.382110,7508,1751712279,175942208,/wgs84,4,-72870489,1127959361,22040,56,86,11,35701,22,39369,1031,1498,286,0,0,255,4294967295
2025/07/05/17:44:39.561987,7509,1751712279,375950400,/wgs84,4,-72870489,1127959363,22030,56,86,5,35701,22,39359,1028,1493,293,0,0,255,4294967295
2025/07/05/17:44:39.662076,7510,1751712279,575954496,/wgs84,4,-72870489,1127959364,22020,56,86,5,35701,22,39349,1025,1488,316,0,0,255,4294967295
2025/07/05/17:44:39.741418,7511,1751712279,575954496,/wgs84,4,-72870489,1127959364,22020,56,86,5,35701,22,39349,1025,1488,316,0,0,255,4294967295
2025/07/05/17:44:39.841477,7512,1751712279,775954496,/wgs84,4,-72870489,1127959366,22040,56,86,1,35701,22,39369,1022,1483,284,0,0,255,4294967295
2025/07/05/17:44:39.922207,7513,1751712279,775954496,/wgs84,4,-72870489,1127959366,22040,56,86,1,35701,22,39369,1022,1483,284,0,0,255,4294967295
2025/07/05/17:44:40.041285,7514,1751712279,975954496,/wgs84,4,-72870489,1127959368,22070,56,86,8,35701,22,39399,1018,1478,281,0,0,255,4294967295
2025/07/05/17:44:40.141813,7515,1751712279,975959104,/wgs84,4,-72870489,1127959368,22070,56,86,8,35701,22,39399,1018,1478,281,0,0,255,4294967295
2025/07/05/17:44:40.241616,7516,1751712280,175963200,/wgs84,4,-72870489,1127959370,22100,56,86,2,35701,22,39430,1015,1473,276,0,0,255,4294967295
2025/07/05/17:44:40.323081,7517,1751712280,175968064,/wgs84,4,-72870489,1127959370,22100,56,86,2,35701,22,39430,1015,1473,276,0,0,255,4294967295
2025/07/05/17:44:40.461872,7518,1751712280,375972672,/wgs84,4,-72870489,1127959372,22140,56,86,2,35701,22,39469,1010,1467,289,0,0,255,4294967295
2025/07/05/17:44:40.582358,7519,1751712280,375976256,/wgs84,4,-72870489,1127959372,22140,56,86,2,35701,22,39469,1010,1467,289,0,0,255,4294967295
2025/07/05/17:44:40.682456,7520,1751712280,575976256,/wgs84,4,-72870490,1127959374,22160,56,86,5,35701,22,39490,1005,1462,278,0,0,255,4294967295
2025/07/05/17:44:40.781935,7521,1751712280,575979840,/wgs84,4,-72870490,1127959374,22160,56,86,5,35701,22,39490,1005,1462,278,0,0,255,4294967295
2025/07/05/17:44:40.881742,7522,1751712280,775983424,/wgs84,4,-72870491,1127959375,22180,56,86,4,35701,22,39509,1000,1456,277,0,0,255,4294967295
2025/07/05/17:44:41.003351,7523,1751712280,975987520,/wgs84,4,-72870492,1127959377,22190,56,86,3,35701,22,39519,994,1450,272,0,0,255,4294967295
2025/07/05/17:44:41.102807,7524,1751712280,975987520,/wgs84,4,-72870492,1127959377,22190,56,86,3,35701,22,39519,994,1450,272,0,0,255,4294967295
2025/07/05/17:44:41.181997,7525,1751712280,975987520,/wgs84,4,-72870492,1127959377,22190,56,86,3,35701,22,39519,994,1450,272,0,0,255,4294967295
2025/07/05/17:44:41.281981,7526,1751712281,175991360,/wgs84,4,-72870495,1127959379,22200,56,86,7,35701,22,39529,987,1444,235,0,0,255,4294967295
2025/07/05/17:44:41.361778,7527,1751712281,175994944,/wgs84,4,-72870495,1127959379,22200,56,86,7,35701,22,39529,987,1444,235,0,0,255,4294967295
2025/07/05/17:44:41.541474,7528,1751712281,375994944,/wgs84,4,-72870497,1127959380,22220,56,86,2,35701,22,39549,981,1437,236,0,0,255,4294967295
2025/07/05/17:44:41.641653,7529,1751712281,575999808,/wgs84,4,-72870500,1127959381,22230,56,86,7,35701,22,39559,974,1430,242,0,0,255,4294967295
2025/07/05/17:44:41.722550,7530,1751712281,576005440,/wgs84,4,-72870500,1127959381,22230,56,86,7,35701,22,39559,974,1430,242,0,0,255,4294967295
2025/07/05/17:44:41.803403,7531,1751712281,776010048,/wgs84,4,-72870503,1127959382,22240,56,86,4,35701,22,39569,968,1423,251,0,0,255,4294967295
2025/07/05/17:44:41.882032,7532,1751712281,776013632,/wgs84,4,-72870503,1127959382,22240,56,86,4,35701,22,39569,968,1423,251,0,0,255,4294967295
2025/07/05/17:44:42.003845,7533,1751712281,976013632,/wgs84,4,-72870505,1127959383,22300,56,86,1,35701,22,39630,962,1416,219,0,0,255,4294967295
2025/07/05/17:44:42.081580,7534,1751712281,976013632,/wgs84,4,-72870505,1127959383,22300,56,86,1,35701,22,39630,962,1416,219,0,0,255,4294967295
2025/07/05/17:44:42.181490,7535,1751712281,976017984,/wgs84,4,-72870505,1127959383,22300,56,86,1,35701,22,39630,962,1416,219,0,0,255,4294967295
2025/07/05/17:44:42.281778,7536,1751712282,176021568,/wgs84,4,-72870508,1127959384,22350,56,86,5,35701,22,39680,956,1410,194,0,0,255,4294967295
2025/07/05/17:44:42.381695,7537,1751712282,176026176,/wgs84,4,-72870508,1127959384,22350,56,86,5,35701,22,39680,956,1410,194,0,0,255,4294967295
2025/07/05/17:44:42.541801,7538,1751712282,376026176,/wgs84,4,-72870511,1127959386,22420,56,86,5,35701,22,39749,950,1401,249,0,0,255,4294967295
2025/07/05/17:44:42.641443,7539,1751712282,576030528,/wgs84,4,-72870513,1127959388,22490,56,86,2,35701,22,39819,943,1392,219,0,0,255,4294967295
2025/07/05/17:44:42.722204,7540,1751712282,576030528,/wgs84,4,-72870513,1127959388,22490,56,86,2,35701,22,39819,943,1392,219,0,0,255,4294967295
2025/07/05/17:44:42.803870,7541,1751712282,776030528,/wgs84,4,-72870515,1127959390,22530,56,86,5,35701,22,39859,937,1386,250,0,0,255,4294967295
2025/07/05/17:44:42.903339,7542,1751712282,776030528,/wgs84,4,-72870515,1127959390,22530,56,86,5,35701,22,39859,937,1386,250,0,0,255,4294967295
2025/07/05/17:44:42.981774,7543,1751712282,776030528,/wgs84,4,-72870515,1127959390,22530,56,86,5,35701,22,39859,937,1386,250,0,0,255,4294967295
2025/07/05/17:44:43.102269,7544,1751712282,976034112,/wgs84,4,-72870516,1127959391,22530,56,86,6,35701,22,39859,933,1381,230,0,0,255,4294967295
2025/07/05/17:44:43.182091,7545,1751712282,976034112,/wgs84,4,-72870516,1127959391,22530,56,86,6,35701,22,39859,933,1381,230,0,0,255,4294967295
2025/07/05/17:44:43.283711,7546,1751712283,176034112,/wgs84,4,-72870517,1127959393,22560,56,86,3,35701,22,39889,927,1376,261,0,0,255,4294967295
2025/07/05/17:44:43.404090,7547,1751712283,376034112,/wgs84,4,-72870518,1127959394,22580,56,86,4,35701,22,39909,923,1374,263,0,0,255,4294967295
2025/07/05/17:44:43.581932,7548,1751712283,376039488,/wgs84,4,-72870518,1127959394,22580,56,86,4,35701,22,39909,923,1374,263,0,0,255,4294967295
2025/07/05/17:44:43.702591,7549,1751712283,576044608,/wgs84,4,-72870518,1127959394,22570,56,86,5,35701,22,39899,920,1371,308,0,0,255,4294967295
2025/07/05/17:44:43.803453,7550,1751712283,776044608,/wgs84,4,-72870520,1127959396,22570,56,86,12,35701,22,39899,917,1369,272,0,0,255,4294967295
2025/07/05/17:44:43.881800,7551,1751712283,776044608,/wgs84,4,-72870520,1127959396,22570,56,86,12,35701,22,39899,917,1369,272,0,0,255,4294967295
2025/07/05/17:44:44.003789,7552,1751712283,976048192,/wgs84,4,-72870521,1127959397,22620,56,86,2,35701,22,39949,914,1367,270,0,0,255,4294967295
2025/07/05/17:44:44.102272,7553,1751712283,976051264,/wgs84,4,-72870521,1127959397,22620,56,86,2,35701,22,39949,914,1367,270,0,0,255,4294967295
2025/07/05/17:44:44.181579,7554,1751712283,976051264,/wgs84,4,-72870521,1127959397,22620,56,86,2,35701,22,39949,914,1367,270,0,0,255,4294967295
2025/07/05/17:44:44.302489,7555,1751712284,176054592,/wgs84,4,-72870521,1127959398,22640,56,86,2,35701,22,39970,912,1365,224,0,0,255,4294967295
2025/07/05/17:44:44.481955,7556,1751712284,376057920,/wgs84,4,-72870521,1127959399,22680,56,86,2,35701,22,40010,910,1364,280,0,0,255,4294967295
2025/07/05/17:44:44.602809,7557,1751712284,576057920,/wgs84,4,-72870522,1127959400,22720,56,86,3,35701,22,40049,908,1362,283,0,0,255,4294967295
2025/07/05/17:44:44.703275,7558,1751712284,576057920,/wgs84,4,-72870522,1127959400,22720,56,86,3,35701,22,40049,908,1362,283,0,0,255,4294967295
2025/07/05/17:44:44.782017,7559,1751712284,576057920,/wgs84,4,-72870522,1127959400,22720,56,86,3,35701,22,40049,908,1362,283,0,0,255,4294967295
2025/07/05/17:44:44.861952,7560,1751712284,776062016,/wgs84,4,-72870522,1127959401,22740,56,86,5,35701,22,40069,906,1361,247,0,0,255,4294967295
2025/07/05/17:44:44.961775,7561,1751712284,776065344,/wgs84,4,-72870522,1127959401,22740,56,86,5,35701,22,40069,906,1361,247,0,0,255,4294967295
2025/07/05/17:44:45.061560,7562,1751712284,976069184,/wgs84,4,-72870522,1127959402,22760,56,86,4,35701,22,40090,904,1359,293,0,0,255,4294967295
2025/07/05/17:44:45.181953,7563,1751712284,976073024,/wgs84,4,-72870522,1127959402,22760,56,86,4,35701,22,40090,904,1359,293,0,0,255,4294967295
2025/07/05/17:44:45.262088,7564,1751712285,176077632,/wgs84,4,-72870521,1127959403,22770,56,86,7,35701,22,40099,903,1360,285,0,0,255,4294967295
2025/07/05/17:44:45.361788,7565,1751712285,176081472,/wgs84,4,-72870521,1127959403,22770,56,86,7,35701,22,40099,903,1360,285,0,0,255,4294967295
2025/07/05/17:44:45.541981,7566,1751712285,376086848,/wgs84,4,-72870521,1127959403,22790,56,86,5,35701,22,40119,901,1361,268,0,0,255,4294967295
2025/07/05/17:44:45.641264,7567,1751712285,576086848,/wgs84,4,-72870521,1127959404,22830,56,86,5,35701,22,40159,900,1363,272,0,0,255,4294967295
2025/07/05/17:44:45.721773,7568,1751712285,576086848,/wgs84,4,-72870521,1127959404,22830,56,86,5,35701,22,40159,900,1363,272,0,0,255,4294967295
2025/07/05/17:44:45.803312,7569,1751712285,776086848,/wgs84,4,-72870521,1127959404,22880,56,86,2,35701,22,40209,900,1365,306,0,0,255,4294967295
